sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	reef
150314	RRAP_ECT01_2021_Ahya_ECAY_55	RRAP_ECT01_2021_Ahya_ECAY_55_R1.fastq.gz	262eeaba10dcd1d5494463cb19df6069c11c5f2868a95184d4578bc679952d2b	RRAP_ECT01_2021_Ahya_ECAY_55_R2.fastq.gz	036471febb2fc3a72853ba293cbbda00706e97ecb77d3d1d56a1b78c9a55f899	713	20220607_laffy	25443	18840	810	18198	783	642	27	0	0	16763	19	0	0	208	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-21.46932581	152.5643821	20210122	~5	East Cay
150707	RRAP_ECT01_2021_Ahya_PAPE_242	RRAP_ECT01_2021_Ahya_PAPE_242_R1.fastq.gz	aa1a62889ca55309a3807832f545a858e07a8eabdb0a744f9e6ff4ca63aa6266	RRAP_ECT01_2021_Ahya_PAPE_242_R2.fastq.gz	e0fd3fdbbc8fd544dad99e5ab791546f8787dea2a04141ad21f791a78f266621	713	20220607_laffy	23461	18267	587	16206	505	1987	74	74	8	15299	17	0	0	302	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-18.5577922	146.5042748	20210412	1.7	Pelorus East
150774	RRAP_ECT01_2021_Ahya_SYKE_134	RRAP_ECT01_2021_Ahya_SYKE_134_R1.fastq.gz	383f39fbc298b7eba504e473b3d1c812130366a7ca2bcedf99ccb8cd719f3369	RRAP_ECT01_2021_Ahya_SYKE_134_R2.fastq.gz	c50bcc0c31378d85241d07e9108e8cd322eb66ea247d786b9a9a2efa05b6b873	713	20220607_laffy	50047	38975	1289	38084	1247	887	41	4	1	34846	17	0	0	496	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-23.44506721	152.0246271	20210126	2.2	Sykes
150435	RRAP_ECT01_2021_Ahya_MACK_277	RRAP_ECT01_2021_Ahya_MACK_277_R1.fastq.gz	3099a0115ee20994bada90d841843cc2689d121ef463f778bce6e91ecfe526eb	RRAP_ECT01_2021_Ahya_MACK_277_R2.fastq.gz	0f9aebdea93f78d409b48bf2279130453c2997107bdc049176a6d6a1bf961406	713	20220607_laffy	29919	22447	933	19969	823	2478	110	0	0	18652	23	0	0	366	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.03818507	145.6518647	20210416	1.5	Mackay Reef
150420	RRAP_ECT01_2021_Ahya_KELS_216	RRAP_ECT01_2021_Ahya_KELS_216_R1.fastq.gz	54da827f93377b00d513f64ccad72eb99cae9039f232c7ad23722c49528b23aa	RRAP_ECT01_2021_Ahya_KELS_216_R2.fastq.gz	29337a4d33c97f852cb73c4d644833fb51b233c72c34ef5d248c0aa531f9d2c6	713	20220607_laffy	8976	6488	281	6427	275	61	6	0	0	6117	22	0	0	117	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-18.42423689	146.9853033	20210411	1.8	Kelso
150436	RRAP_ECT01_2021_Ahya_MACK_278	RRAP_ECT01_2021_Ahya_MACK_278_R1.fastq.gz	32e77c0be58c069b3be0e8c6678b4754cacc651605df0cd98ebdcb6796ea6645	RRAP_ECT01_2021_Ahya_MACK_278_R2.fastq.gz	0d907d48f8e88a1ab1c1e70ebee556f724c097e9859cb487541898ce8d349e35	713	20220607_laffy	13304	9133	422	8620	393	513	29	0	0	8091	21	0	0	157	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.03825422	145.6518467	20210416	2.4	Mackay Reef
150502	RRAP_ECT01_2021_Ahya_MOOR_390	RRAP_ECT01_2021_Ahya_MOOR_390_R1.fastq.gz	940e744c0bd92a53cfd70f09478b2eba475c37e184ff8cf2c4b7e13ed945267d	RRAP_ECT01_2021_Ahya_MOOR_390_R2.fastq.gz	d35ef09328379820d7f05cad426bef7f8d7355f42f200e8fd9fc38db45340e37	713	20220607_laffy	22443	16887	610	16824	604	63	6	0	0	15956	19	0	0	363	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.84586082	146.2317608	2021057	2.2	Moore reef
150444	RRAP_ECT01_2021_Ahya_MACK_286	RRAP_ECT01_2021_Ahya_MACK_286_R1.fastq.gz	8500a808eacff19eb95798aad2b9a05fba5fb851628a7af073d6da4d0ab6538f	RRAP_ECT01_2021_Ahya_MACK_286_R2.fastq.gz	053ee443a9d1f7960b74e6e5564ead40785df8cbc60715f4bf1d1999c58ca89e	713	20220607_laffy	19541	14211	587	12397	502	1814	85	0	0	11544	19	0	0	127	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.03820728	145.6521056	20210416	1.8	Mackay Reef
150348	RRAP_ECT01_2021_Ahya_FITZ_374	RRAP_ECT01_2021_Ahya_FITZ_374_R1.fastq.gz	a5d54d558f53ccf14bdc5f0b90dfb16bb1f8da34eb4f83660b45b337979ca8a7	RRAP_ECT01_2021_Ahya_FITZ_374_R2.fastq.gz	66b2fc5157e102ccfcdb4ba8b6ac629e02ca5e6713932d9fcb636546a23ef558	713	20220607_laffy	16774	11911	479	10690	428	1221	51	0	0	9944	19	0	0	92	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.94313766	145.9920085	2021056	3.8	Fitzroy
150337	RRAP_ECT01_2021_Ahya_FITZ_363	RRAP_ECT01_2021_Ahya_FITZ_363_R1.fastq.gz	925bf8ac3556dfe0b199ae0b82b0bb2f7e71edbb6e041443ce5b24feef1dac80	RRAP_ECT01_2021_Ahya_FITZ_363_R2.fastq.gz	0600d302e86fbaef712b62345e5a77a1ff3f28ea6456198a7ef8ec6539af90f8	713	20220607_laffy	8017	5127	236	4564	199	560	36	3	1	4270	22	0	0	98	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.94054145	145.9947606	2021056	3.8	Fitzroy
150691	RRAP_ECT01_2021_Ahya_PAPE_227	RRAP_ECT01_2021_Ahya_PAPE_227_R1.fastq.gz	28107faa7ec39cbc21f38a9441fcec23b04fd30fbc24f621ff2bf514488dd94f	RRAP_ECT01_2021_Ahya_PAPE_227_R2.fastq.gz	b4eb21b565c9b6779de0114e3d61c42e397571a4c32bb4b74e3f1bdbe3cb6188	713	20220607_laffy	43665	36329	907	32675	776	3603	127	51	4	31052	18	0	0	537	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-18.56355954	146.4977613	20210412	3.8	Pelorus East
150588	RRAP_ECT01_2021_Ahya_NDIR_96	RRAP_ECT01_2021_Ahya_NDIR_96_R1.fastq.gz	782f7557d7e62045daed96aed11300c4bc57076a635fbe235f8f803a8325082e	RRAP_ECT01_2021_Ahya_NDIR_96_R2.fastq.gz	28d2953effaded1d6ca3fc46473a38580226b3f7d3335bd6c07f84afb27de27a	713	20220607_laffy	22446	16953	594	16927	591	26	3	0	0	15789	21	0	0	364	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-14.74214729	145.5113578	20210323	1.6	North Direction Island Reef
150464	RRAP_ECT01_2021_Ahya_MART_139	RRAP_ECT01_2021_Ahya_MART_139_R1.fastq.gz	d7e91d426f2c5abc12b1d13329d09a62b9ea1a39c15f8b43d6e86a18e7a35cc2	RRAP_ECT01_2021_Ahya_MART_139_R2.fastq.gz	96bb27a646ceffeadb1d26677b3b2f284597b90aa6f90d17e29eeb1b03782616	713	20220607_laffy	45277	34434	1281	30726	1083	3703	197	5	1	28758	20	0	0	431	0	0	0	0	0	0	NoData	NoData	NoData	NoData	NoData	NoData	NoData	-14.78002327	145.3590894	20210327	3.7	Martin Reef
150708	RRAP_ECT01_2021_Ahya_PAPE_243	RRAP_ECT01_2021_Ahya_PAPE_243_R1.fastq.gz	0ca96134debd69d21abf52f6674903eddd729785bf9b1c4b0141087ec8094741	RRAP_ECT01_2021_Ahya_PAPE_243_R2.fastq.gz	19b90f0ae0a69fb4e7c60f2e4acbfd367ee582d618a62db29b9719740c4345b7	713	20220607_laffy	14764	10243	483	9729	460	514	23	0	0	9028	21	0	0	81	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-18.55781819	146.5041728	20210412	2.8	Pelorus East
150342	RRAP_ECT01_2021_Ahya_FITZ_368	RRAP_ECT01_2021_Ahya_FITZ_368_R1.fastq.gz	b1562a714b05f43e5f5a801fa5810b323364cb34ff1fd284bacd13dc29a2e300	RRAP_ECT01_2021_Ahya_FITZ_368_R2.fastq.gz	c09e6351fc0eb58559cdae9ae269101a9d878982e0dc03d63878097b459be23b	713	20220607_laffy	21604	15759	726	14607	662	1152	64	0	0	13502	21	0	0	285	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.94328032	145.9913964	2021056	3.7	Fitzroy
150270	RRAP_ECT01_2021_Ahya_21-550_9	RRAP_ECT01_2021_Ahya_21-550_9_R1.fastq.gz	d37b1bc70bb35c921b6cc7fe57b4ee92fd543f3b498ebf8fea97e766d51e8ac6	RRAP_ECT01_2021_Ahya_21-550_9_R2.fastq.gz	44c6e5f90a3c924b0c1439bd162332bad7bfdea9ffbbcdba15699a45d54fbd2e	713	20220607_laffy	9198	6785	296	6713	290	72	6	0	0	6257	22	0	0	277	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-21.96282411	152.3074752	20210119	2.8	21-550
150729	RRAP_ECT01_2021_Ahya_STCR_174	RRAP_ECT01_2021_Ahya_STCR_174_R1.fastq.gz	e55d11217e727214405f0eb4c4ec123164ae71fe9a7ec8f7debe62a8ed8fbbad	RRAP_ECT01_2021_Ahya_STCR_174_R2.fastq.gz	a19942f09ccb961206345f9d5f8088c0810b1b7938b7de8eac968429ef9df2c5	713	20220607_laffy	35243	27292	994	26540	947	752	47	0	0	24754	19	0	0	531	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.07305228	145.8431096	20210329	2.4	St Crispin
150477	RRAP_ECT01_2021_Ahya_MART_152	RRAP_ECT01_2021_Ahya_MART_152_R1.fastq.gz	036d975e49efc576c32419fec83f4b2816746c60e742facd2bf2adf0f9d37be8	RRAP_ECT01_2021_Ahya_MART_152_R2.fastq.gz	940259c5443ac831528d1ebfb8a66ad08321cd13a401ef1e8a0a8b48bec23b50	713	20220607_laffy	29111	21955	875	19662	769	2293	106	0	0	18237	21	0	0	266	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-14.77974088	145.359632	20210327	3.1	Martin Reef
150449	RRAP_ECT01_2021_Ahya_MACK_292	RRAP_ECT01_2021_Ahya_MACK_292_R1.fastq.gz	99d9d6b52e945e5eab7589844e42c09e9f5ea30dbd4a8471143abad9a213e2ba	RRAP_ECT01_2021_Ahya_MACK_292_R2.fastq.gz	c34d7ba0df5668b2d6beea29216abecb8d8cb31be54e85e227e6036e7b53e5d9	713	20220607_laffy	9318	6304	257	5334	211	970	46	0	0	5071	24	0	0	53	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.0382103	145.652194	20210416	1	Mackay Reef
150483	RRAP_ECT01_2021_Ahya_MART_158	RRAP_ECT01_2021_Ahya_MART_158_R1.fastq.gz	aaa13c0323c30f58c3712e7ec77ef031cedc2b8a0b6417503b5a47ad0fdac173	RRAP_ECT01_2021_Ahya_MART_158_R2.fastq.gz	6820aa279f94c0276fa66498fdfa791c51604dbeed7d32d57d5eb9b101993c8a	713	20220607_laffy	31293	24767	717	21783	605	2882	104	102	8	20490	17	0	0	362	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-14.77942924	145.3601277	20210327	1	Martin Reef
150639	RRAP_ECT01_2021_Ahya_OCCH_315	RRAP_ECT01_2021_Ahya_OCCH_315_R1.fastq.gz	4774a9ff77f87fa170e8332ebd6e850fb217ac2be30624693d74d0be41e0f50b	RRAP_ECT01_2021_Ahya_OCCH_315_R2.fastq.gz	ef3dc88acc7872f0c67176a44fef41631c8cbe97e046e1b5be37f230757f8e22	713	20220607_laffy	35352	27611	915	27021	885	590	30	0	0	25925	22	0	0	325	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-18.67004734	147.7065373	20210420	0.7	Chicken
150542	RRAP_ECT01_2021_Ahya_NDIR_50	RRAP_ECT01_2021_Ahya_NDIR_50_R1.fastq.gz	9fbd193f93648da82ea6923711f6571b161a090bfd61c5074df80455aad86a0f	RRAP_ECT01_2021_Ahya_NDIR_50_R2.fastq.gz	1888d34b25cc50f63e89a70bba3f9e0dc09ccaf5eb6a385b742e96a5821b736f	713	20220607_laffy	15207	11519	442	11366	432	150	9	3	1	10854	17	0	0	345	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	999	999	20210324	1.6	North Direction Island Reef
150478	RRAP_ECT01_2021_Ahya_MART_153	RRAP_ECT01_2021_Ahya_MART_153_R1.fastq.gz	6513ed45673344bac02077f73618dc920e4daefb3ed0e6543b7a35f38600f9d4	RRAP_ECT01_2021_Ahya_MART_153_R2.fastq.gz	d355d71f07a2083753648c0b0f3ad835597698614a9d33d282588a1adc40e589	713	20220607_laffy	20693	14333	643	12846	569	1487	74	0	0	11968	18	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-14.77953334	145.3605418	20210327	3	Martin Reef
150662	RRAP_ECT01_2021_Ahya_OCDA_338	RRAP_ECT01_2021_Ahya_OCDA_338_R1.fastq.gz	4fa63df693701e41fdcdbeedccb60352b1997d8eee29fd5d6d17333e217b5c63	RRAP_ECT01_2021_Ahya_OCDA_338_R2.fastq.gz	0f647a4dcc74fdf274ba5e1d0e23159f3ac0ede5ec43a6c81e7b1d9339cba72b	713	20220607_laffy	23077	17695	647	17606	642	89	5	0	0	16827	20	0	0	203	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-18.8255599	147.6266382	20210421	1.1	Davies
150333	RRAP_ECT01_2021_Ahya_ECAY_84	RRAP_ECT01_2021_Ahya_ECAY_84_R1.fastq.gz	44a1c3c443e87637615bd742b28c0eb929a3d428cedf209d16a3a11dbd000a8a	RRAP_ECT01_2021_Ahya_ECAY_84_R2.fastq.gz	22950d1efd60b6a2eae82b44e45830e74e002cc2f8c7c2665421cb72d10e36a4	713	20220607_laffy	12788	9330	353	9012	337	318	16	0	0	8485	20	0	0	189	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-21.47034539	152.5614061	20210122	~3	East Cay
150346	RRAP_ECT01_2021_Ahya_FITZ_372	RRAP_ECT01_2021_Ahya_FITZ_372_R1.fastq.gz	c85dfdf22a1fc4a1bf45a5cc27bb43770ea5f31dbc69fa8e1a475444384591fc	RRAP_ECT01_2021_Ahya_FITZ_372_R2.fastq.gz	a6993e3d17fd7b36616f61308f798e6a7803f02e859dbc0382db5e3cc20b95f9	713	20220607_laffy	23916	18386	617	18330	611	56	6	0	0	17216	20	0	0	530	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.94319927	145.9914014	2021056	2.6	Fitzroy
150543	RRAP_ECT01_2021_Ahya_NDIR_51	RRAP_ECT01_2021_Ahya_NDIR_51_R1.fastq.gz	d5d8cfba4b5e8c85d1507347936641c19314971c19e42e4bec2ff89c6891a5f1	RRAP_ECT01_2021_Ahya_NDIR_51_R2.fastq.gz	83aafd0451def6f7ca78b10a6828bf33c6c2f127181fbc7f64675a7d7d8bc76f	713	20220607_laffy	8343	6227	273	6150	267	77	6	0	0	5900	16	0	0	214	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	999	999	20210324	1.5	North Direction Island Reef
150322	RRAP_ECT01_2021_Ahya_ECAY_68	RRAP_ECT01_2021_Ahya_ECAY_68_R1.fastq.gz	dfb0b2337f02fe7452eec2cae88ec8f274254ea9ec8b3132ebcfed27b7d786b1	RRAP_ECT01_2021_Ahya_ECAY_68_R2.fastq.gz	802e978839c639ee65907d69f229c9cdb62363896bb37b0c3f46463bf1a865af	713	20220607_laffy	20353	14968	625	14703	610	261	14	4	1	13846	20	0	0	80	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-21.470135	152.5653938	20210122	~2.5-3.5	East Cay
150573	RRAP_ECT01_2021_Ahya_NDIR_81	RRAP_ECT01_2021_Ahya_NDIR_81_R1.fastq.gz	a51d5b2497240c593278a082425321a74c08a267b4c420aaf40c24c0569f56ca	RRAP_ECT01_2021_Ahya_NDIR_81_R2.fastq.gz	174986e1a6d2238db986c7e3b99aaa98c4742fa49283cfd2fc03465d41871ef0	713	20220607_laffy	29227	22168	796	21433	761	732	34	3	1	20259	21	0	0	388	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-14.74220982	145.5115903	20210323	1.1	North Direction Island Reef
150771	RRAP_ECT01_2021_Ahya_SYKE_131	RRAP_ECT01_2021_Ahya_SYKE_131_R1.fastq.gz	2a4b3b51fbb7e4716e9b3b813fd09557f79e5b174abc463bc3cfd72a5999a1de	RRAP_ECT01_2021_Ahya_SYKE_131_R2.fastq.gz	3338bcb60995520cdd564bd44e3ab41b5e6bb240a0eb983eb711f237714a62c1	713	20220607_laffy	34449	26597	868	26501	860	96	8	0	0	24507	19	0	0	217	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-23.4463944	152.0249662	20210126	3.3	Sykes
150462	RRAP_ECT01_2021_Ahya_MART_137	RRAP_ECT01_2021_Ahya_MART_137_R1.fastq.gz	a6e3719656c20f5daab171cc5614e5aa57e308945b990647719e071591020e1b	RRAP_ECT01_2021_Ahya_MART_137_R2.fastq.gz	30fa9b74e9ea49ab786c4ada477fdb4489ae933f3ee70a75ac895899ba10d0ad	713	20220607_laffy	19820	13950	659	12920	604	1021	54	9	1	12121	19	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-14.77987801	145.3588843	20210327	2.7	Martin Reef
150702	RRAP_ECT01_2021_Ahya_PAPE_237_B	RRAP_ECT01_2021_Ahya_PAPE_237_B_R1.fastq.gz	d1326e59ddf2bf3cd4946c79eb0e7d45682edd59ee25a3a58a88b0bf7f3c5ce1	RRAP_ECT01_2021_Ahya_PAPE_237_B_R2.fastq.gz	70b4fa7dfdcf63d9c5134cd9dde967cf09e810de85f2f31b2567c668ae0c02a4	713	20220607_laffy	54360	41626	1685	39847	1604	1779	81	0	0	37288	19	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-18.55795297	146.5028289	20210412	3.5	Pelorus East
150730	RRAP_ECT01_2021_Ahya_STCR_174_B	RRAP_ECT01_2021_Ahya_STCR_174_B_R1.fastq.gz	05207b82e88abc28674b74d812506a7927e2dd09c9be70745c0c7273050db308	RRAP_ECT01_2021_Ahya_STCR_174_B_R2.fastq.gz	febffea84d01e74bef74a0f584ea8981567021e53c2b4a0d37a1b6fcf394c97a	713	20220607_laffy	44647	35504	1107	35279	1091	225	16	0	0	33614	18	0	0	256	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.07305228	145.8431096	20210329	2.4	St Crispin
150553	RRAP_ECT01_2021_Ahya_NDIR_61	RRAP_ECT01_2021_Ahya_NDIR_61_R1.fastq.gz	365130740a9d0800ce1b4ad34e4d8187e1a7924804532ae21ee18cc91805d31d	RRAP_ECT01_2021_Ahya_NDIR_61_R2.fastq.gz	a7dbc000960a1d33ded5efcd2dea3d97539140dd4b73f98ea8c790d49505f919	713	20220607_laffy	7387	5505	241	5453	236	52	5	0	0	5301	18	0	0	195	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-14.74294759	145.5129375	20210322	2.3	North Direction Island Reef
150566	RRAP_ECT01_2021_Ahya_NDIR_74	RRAP_ECT01_2021_Ahya_NDIR_74_R1.fastq.gz	ff683917d705721e28ad93ac54a02df98f24ad73303daebb0704e731eecfdccb	RRAP_ECT01_2021_Ahya_NDIR_74_R2.fastq.gz	410c1082e95230f532fa80a56efe9577a135625de3113ec7bc84ab6a8c1ab4ad	713	20220607_laffy	17013	12113	514	10565	443	1548	71	0	0	9801	16	0	0	105	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-14.74241878	145.5121353	20210323	1.5	North Direction Island Reef
150463	RRAP_ECT01_2021_Ahya_MART_138	RRAP_ECT01_2021_Ahya_MART_138_R1.fastq.gz	47eb173472279f42c22e24df96602aa186b52da6b9f2652bc4cc59af1c1f0e00	RRAP_ECT01_2021_Ahya_MART_138_R2.fastq.gz	3fb5c8283b30b3f9786a4482875ba16c70422735744c5963454de529ff2f5495	713	20220607_laffy	24164	17088	795	15192	696	1896	99	0	0	13977	21	0	0	77	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-14.7799366	145.3590635	20210327	3.6	Martin Reef
150518	RRAP_ECT01_2021_Ahya_MOOR_406	RRAP_ECT01_2021_Ahya_MOOR_406_R1.fastq.gz	a0c8cd0f96323abf4d9375932f5ef10766d1ceab5988f7b2f41656149232f3f5	RRAP_ECT01_2021_Ahya_MOOR_406_R2.fastq.gz	f022de046e422da34da8218f7c4a2955055e7b79309c0e9c34c825228a6935ea	713	20220607_laffy	14646	10846	443	10614	423	232	20	0	0	9983	18	0	0	199	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.84587733	146.2321133	2021057	2.6	Moore reef
150687	RRAP_ECT01_2021_Ahya_PAPE_223	RRAP_ECT01_2021_Ahya_PAPE_223_R1.fastq.gz	a9cd4642d1758cb6e7659bf674aaa788b5bfc27817009c829947c5859461c9ae	RRAP_ECT01_2021_Ahya_PAPE_223_R2.fastq.gz	4affd5f78d3ee69e539eaecbc6b876c9db2529959fd03b6dc18794f631d5b1b5	713	20220607_laffy	14487	10459	470	10281	457	178	13	0	0	9545	22	0	0	193	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-18.56084858	146.4886708	20210412	2	Pelorus East
150359	RRAP_ECT01_2021_Ahya_HICK_2	RRAP_ECT01_2021_Ahya_HICK_2_R1.fastq.gz	974c68057d251cde0c2dad26fcbfe613e06ca0b8984420245839119a40cb36b6	RRAP_ECT01_2021_Ahya_HICK_2_R2.fastq.gz	25932c838f273653ff99b75be22c19458a86559435ec351d3baba63033f85201	713	20220607_laffy	15822	12128	429	12106	427	22	2	0	0	11621	19	0	0	266	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-14.42957648	145.4506239	20210319	1.3	Hicks Reef
150237	RRAP_ECT01_2021_Ahya_21-550_14	RRAP_ECT01_2021_Ahya_21-550_14_R1.fastq.gz	fef5ec4203dccf4b0f730afa6038786d5dcc9c5ffb562c659a15384964fa5b09	RRAP_ECT01_2021_Ahya_21-550_14_R2.fastq.gz	a2798f4b7bf94d3c2eec2a7a07129fd079e3b9b25c502b821bc35c03890b3883	713	20220607_laffy	11364	8161	356	7937	339	224	17	0	0	7460	20	0	0	155	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-21.95580762	152.2967776	20210120	2	21-550
150480	RRAP_ECT01_2021_Ahya_MART_155	RRAP_ECT01_2021_Ahya_MART_155_R1.fastq.gz	2dc4b1399a5633a3508e890c49e18b896464e388c922f32e59afe457433623da	RRAP_ECT01_2021_Ahya_MART_155_R2.fastq.gz	cb491aa321e601c11db59884e4aae7eb8fc28c4a55195fa780d92bdb0d368f8c	713	20220607_laffy	21914	16114	680	14980	630	1134	50	0	0	13967	18	0	0	126	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-14.77906303	145.3607222	20210327	1	Martin Reef
150426	RRAP_ECT01_2021_Ahya_MACK_294	RRAP_ECT01_2021_Ahya_MACK_294_R1.fastq.gz	937edbc5e4d8a7b8e6ff5b2fde878647dd17798a6e94a4588129ef251b5204ce	RRAP_ECT01_2021_Ahya_MACK_294_R2.fastq.gz	60534295db757fcc55a155ab97d91daf2e7b9813b3bba290068e14ec226773ed	713	20220607_laffy	12576	8494	399	7426	340	1068	59	0	0	7090	22	0	0	89	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.03826604	145.6522356	20210416	2	Mackay Reef
150415	RRAP_ECT01_2021_Ahya_KELS_211	RRAP_ECT01_2021_Ahya_KELS_211_R1.fastq.gz	29f7fc9544c0a12f61c75e6e6bec93d1b5f257a28342965146eccfaa7cb3abaa	RRAP_ECT01_2021_Ahya_KELS_211_R2.fastq.gz	c85ccbbf75a5591c2476a52dd84e5958846b6856f7820eb8c55acc0962e67b6f	713	20220607_laffy	61770	49058	1481	48672	1454	381	26	5	1	45668	23	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-18.42900678	146.9842903	20210411	2.4	Kelso
150712	RRAP_ECT01_2021_Ahya_PAPE_247	RRAP_ECT01_2021_Ahya_PAPE_247_R1.fastq.gz	a01b2d0a2b14c9457b13c9a02414de8976520a89ea2615b6e1d2ccd420a3dc80	RRAP_ECT01_2021_Ahya_PAPE_247_R2.fastq.gz	d6251acd21a9f87a9a4456f33b8d8a1742eb3f4755c7b71743356023ea5b1e1b	713	20220607_laffy	21999	16007	705	14717	642	1290	63	0	0	13648	21	0	0	197	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-18.55784669	146.5040469	20210412	2.6	Pelorus East
