"Site.name","Genotype","C50b/C50p-C3-C50f-C3bm-C3dt","C3k-C50a-C3-C3ba-C50q-C50f-C3dq-C3a","C3k/C50a/C50c-C3-C3ba-C50q-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k-C3wy-C50a-C3wu-C3ba-C50q","C3k/C3bo-C3ba-C50a-C50q-C50b","C3k/C50b-C3ba-C50a-C50q-C3-C3bh","C3k-C50a-C3wy-C50b-C3ba-C3wu","C3k/C50b-C50a-C3ba-C50q-C3-C50f","C3k/C50a/C1-C3-C3ba-C3dq-C50q-C3a","A1-A1gr-A1gd","A1-A1gr-A1gd-A1mm-A1bf","dominant_type","all_typeprofs","SampleYear","Site.name_geno_year","C3k","C50b","A1","C50c","C50a","A1gr","C3bo","C50p","C3ba","C3","C3dq","C3wy","A1gd","C50q","C3a","C3wu","C3bp","C50f","C3bm","C1","C3bh","C3cz","C50bj","C3wv","C3b","C50u","C50aj","C3bd","C3ah","298_C","C3ad","C21","C50v","40872_C","48186_C","C3ss","C3jv","40786_C","C3su","37134_C","C50aq","37138_C","21216_C","C50ax","C3st","21223_C","21173_C","1079331_C","TotalAbundance","Sitecode","OTU_PC1","OTU_PC2","OTU_PC3","OTU_PC4","OTU_PC5","OTU_PC6"
"Pelorus",223,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Pelorus_223_2021",4361,5468,13,434,839,0,0,158,1168,822,215,0,0,552,126,0,0,517,218,0,255,0,70,0,0,0,163,92,0,68,0,0,0,0,0,0,90,100,0,0,0,0,0,0,0,0,0,0,15729,"PAPE",2.22383625813186,1.30255463019724,-1.7365150053993,-0.0279499296631127,-0.11586534649167,-0.10812020377283
"Mackay",281,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Mackay_281_2021",2599,1518,0,3207,3383,0,0,253,1972,677,130,0,0,386,83,0,0,655,86,0,202,0,0,0,0,130,98,0,0,79,127,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,15728,"MACK",4.17834655938253,-1.89617601375217,-0.364906547811666,0.23162505452995,-0.0941017112152488,-0.51978771772015
"Moore",407,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Moore_407_2021",7242,547,0,396,1335,0,124,135,1825,426,393,0,0,1083,273,0,0,381,0,0,304,156,130,0,0,0,261,284,0,0,0,0,0,187,0,0,88,0,0,75,0,0,0,0,83,0,0,0,15728,"MOOR",-1.75212150360847,-0.210724525129092,-1.00192406726079,1.21967460085832,0.447026891088658,1.29704288228055
"Sykes",121,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Sykes_121_2021",3565,5982,0,237,781,0,0,161,1222,708,339,0,0,527,178,0,0,632,485,0,489,0,0,0,0,0,133,104,0,90,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15729,"SYKE",3.45636476718709,2.36512215554266,-3.20131813889421,-0.186570502865001,-0.0707684377233842,0.216429751417172
"Chicken",319,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Chicken_319_2021",7906,497,0,673,1722,0,0,0,925,437,259,0,0,1255,134,0,0,336,0,0,0,109,415,0,0,0,123,270,73,0,0,0,0,73,0,93,134,0,0,75,0,0,0,0,86,0,0,131,15726,"OCCH",-1.62858506597522,-0.310320914362087,0.994044949219551,0.850623704717783,0.969170422226433,0.7121079590312
"North Direction",80,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","North Direction_80_2021",8394,290,0,730,1028,0,0,0,1721,276,336,0,0,1073,186,0,0,266,0,0,0,0,172,0,0,0,237,185,197,0,0,0,0,0,69,0,200,197,0,174,0,0,0,0,0,0,0,0,15731,"NDIR",-2.21118676980554,-0.857280857337021,-0.750119878417186,0.00343131760575235,-0.329926149789253,-1.8812367423464
"No Name",114,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","No Name_114_2021",6322,1059,13,555,1423,3,0,0,2213,563,364,0,2,620,216,0,0,560,76,0,100,0,0,0,0,0,272,117,143,123,86,0,0,0,85,137,215,0,0,125,0,234,0,0,0,0,102,0,15728,"NONA",-1.29078919074699,-1.21971798829402,-2.75781394426755,-1.19904286180154,-0.557544843737197,-2.45296099259301
"Martin",156,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Martin_156_2021",2316,933,245,4553,3483,156,0,0,1396,682,118,0,0,365,0,0,0,419,0,0,133,0,78,0,231,109,138,78,0,72,82,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,15728,"MART",4.04369827929816,-2.4192551122167,1.25065221544048,0.366408125447119,-0.432443740329221,-0.41978680395597
"North Direction",77,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","North Direction_77_2021",7948,861,0,593,1190,0,0,0,989,543,372,0,0,817,294,0,0,396,0,0,309,0,165,0,0,0,188,130,167,0,182,0,0,0,0,0,221,209,0,155,0,0,0,0,0,0,0,0,15729,"NDIR",-0.803333072871397,-0.76283153151535,-1.07611606616224,-0.478244080949997,-0.0427885290320165,-1.18358568287573
"Pelorus",224,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Pelorus_224_2021",2875,463,0,2674,2769,0,0,0,956,1054,968,0,0,709,617,0,0,584,237,462,0,0,215,0,0,272,201,0,0,312,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15730,"PAPE",3.70555271060809,-6.2277289842412,-5.8568542928954,-4.09159262207203,0.0320827310862427,4.27240202350881
"Mackay",282,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Mackay_282_2021",3243,343,0,4027,3716,0,0,0,843,562,222,0,0,782,127,0,0,419,0,0,312,0,205,0,204,197,157,92,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,15730,"MACK",3.93185820468268,-3.32525528968644,1.51064755251347,0.525312353705475,0.226965879534048,-0.430297799875496
"Moore",408,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Moore_408_2021",8109,942,0,256,1035,0,0,111,1516,354,279,0,0,895,188,0,0,270,0,0,279,178,98,0,0,0,213,307,76,70,0,0,0,0,0,0,143,0,0,131,0,0,98,0,66,0,113,0,15727,"MOOR",-2.34752740265656,0.172028285041692,-0.785816959720394,0.866445216635693,-0.25023935948592,0.598823653907908
"Sykes",122,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Sykes_122_2021",5008,5381,10,325,810,5,0,123,1274,664,156,0,0,629,104,0,0,247,0,0,205,90,159,0,0,0,98,128,0,0,0,0,74,0,0,0,99,0,0,72,0,0,0,0,0,0,0,70,15731,"SYKE",1.08519839815513,1.72313427912669,-0.137007073320789,0.386700846146701,0.00160263565926516,0.00367496467473055
"Kelso",197,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Kelso_197_2021",7400,289,7,686,1705,2,0,0,1700,342,308,0,0,1129,196,0,0,312,0,0,229,141,145,0,0,0,199,294,77,0,0,0,0,0,89,85,116,0,83,71,0,0,0,0,124,0,0,0,15729,"KELS",-2.0762465458331,-0.577720735038084,-0.288196422838755,0.780681365616263,0.0240695395510628,-0.924144186780605
"North Direction",81,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","North Direction_81_2021",7758,192,4,1141,2005,0,0,0,1115,694,215,0,0,838,141,0,0,320,0,0,0,0,226,0,0,0,99,179,175,0,0,0,0,0,72,95,148,0,82,107,0,122,0,0,0,0,0,0,15728,"NDIR",-0.947581557532302,-0.454002617039612,0.398114142254418,-0.50322812005331,0.10923948797409,-2.11901242768939
"No Name",115,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","No Name_115_2021",8405,598,3,460,1080,0,0,0,1571,437,422,0,0,816,264,0,0,327,0,0,452,0,0,0,0,0,250,159,265,0,0,0,0,0,0,0,89,0,0,132,0,0,0,0,0,0,0,0,15730,"NONA",-1.32270530780412,0.0308470001183928,-1.49069486864257,-0.381382056409662,-0.581278736978503,-1.56848450280824
"North Direction",78,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","North Direction_78_2021",8768,441,0,502,1159,0,0,0,1524,455,308,0,0,787,236,0,0,299,0,0,142,0,103,0,0,0,163,190,281,0,0,0,0,0,0,0,195,0,0,176,0,0,0,0,0,0,0,0,15729,"NDIR",-1.72692794433689,-0.0392677752695692,-0.560405947533473,-0.572048160385556,-0.304349657326237,-1.71642981956004
"Martin",146,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Martin_146_2021",4790,437,0,2528,2827,0,0,0,1634,590,199,0,0,645,114,0,0,505,0,0,0,85,84,0,224,175,104,101,71,76,159,0,0,0,155,0,76,0,0,79,0,0,0,0,0,0,73,0,15731,"MART",2.34691303707831,-2.99139932228813,0.518978905439951,0.130748246866796,0.0378783253795832,-0.50719539321694
"Pelorus",227,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Pelorus_227_2021",987,224,0,6569,4788,0,0,0,464,589,0,0,0,331,0,0,0,525,0,0,0,0,116,0,296,366,0,0,0,0,265,0,0,0,94,0,0,0,0,0,0,0,0,116,0,0,0,0,15730,"PAPE",6.75930736260808,-4.69729113634604,3.96403237816236,0.467791002472668,0.576252044511864,-0.627635489605863
"Mackay",284,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Mackay_284_2021",4396,400,0,3815,3174,0,0,0,1248,436,159,0,0,484,109,0,0,449,0,0,102,0,67,0,0,262,119,111,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,15727,"MACK",3.79827361753593,-3.40230091062706,1.81737827762872,0.400664630413542,-0.0454247280590398,-0.654334909996985
"Moore",413,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Moore_413_2021",7932,95,0,657,1177,0,93,0,1656,263,385,0,0,1030,179,0,0,278,0,0,90,217,136,0,0,0,255,350,128,0,0,0,0,82,96,128,145,0,0,80,0,86,116,0,76,0,0,0,15730,"MOOR",-3.35593065846336,-0.534311028837216,-0.332441748320964,0.99768449393029,0.349656425852571,0.475387959004751
"North Direction",56,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","North Direction_56_2021",5433,592,0,1838,2288,0,0,262,1646,556,229,0,0,855,158,0,0,414,0,0,212,0,383,0,0,0,130,130,110,0,0,0,0,0,163,0,140,0,0,112,0,0,0,0,0,0,0,77,15728,"NDIR",0.65073986263881,-1.14642571267989,0.120671918588947,0.457398515846203,0.195561997885882,-1.08441871940186
"Chicken",322,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Chicken_322_2021",8427,313,0,391,1862,0,0,0,898,683,274,0,0,963,223,0,0,351,0,0,0,106,213,0,0,0,128,196,0,0,0,0,0,0,0,78,171,0,85,83,0,0,0,0,85,68,0,130,15728,"OCCH",-1.4360572761299,0.156638729657442,0.875017194551616,0.676698480031793,1.08750490612747,0.926643856247889
"Kelso",199,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Kelso_199_2021",9302,503,0,135,1100,0,93,0,1064,228,252,0,0,832,125,0,0,173,0,0,259,197,73,0,0,0,176,286,80,0,0,0,0,73,0,96,161,194,0,75,0,70,0,0,182,0,0,0,15729,"KELS",-3.21452519997537,0.863162769446912,0.418895100791993,0.849147432350588,0.185746409538057,-0.133976923784016
"North Direction",82,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","North Direction_82_2021",4652,495,0,3754,2715,0,126,0,823,519,227,0,0,657,132,0,0,336,0,0,411,73,141,0,176,75,139,121,77,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,15729,"NDIR",1.92056429912315,-0.952072651917187,1.01273077657752,0.470621444206048,-0.110016522382582,-0.412019526529368
"Martin",158,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Martin_158_2021",1407,90,0,6495,4116,0,0,0,620,667,0,0,0,378,0,0,0,553,0,0,0,0,165,0,312,430,0,0,0,0,235,0,0,0,125,0,0,0,0,0,0,0,0,135,0,0,0,0,15728,"MART",6.86485280549979,-4.97010623101175,3.88902278057472,0.542456249336257,0.650220707976192,-0.749384090268153
"North Direction",79,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","North Direction_79_2021",8325,665,0,987,1241,0,0,0,1550,345,204,0,0,746,151,0,0,365,0,0,0,0,118,0,0,0,136,147,235,0,0,0,0,0,84,0,219,0,0,212,0,0,0,0,0,0,0,0,15730,"NDIR",-1.22939743653529,-0.304282032802755,0.0782216408512954,-0.377978863617988,-0.279472022657169,-2.0486035793726
"North Direction",68,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","North Direction_68_2021",8490,199,21,571,1615,9,0,0,1332,516,266,0,0,881,182,0,0,358,0,0,145,0,157,0,0,0,160,234,123,0,0,0,0,0,70,0,155,146,0,0,0,102,0,0,0,0,0,0,15732,"NDIR",-0.826932436203203,-0.528923020206839,-0.528266405482462,0.0240413326223069,-0.181194282832871,-1.28893729869568
"Pelorus",228,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Pelorus_228_2021",1728,319,0,5807,4202,0,0,0,923,620,74,0,0,378,0,0,0,522,0,0,0,0,132,0,0,370,0,0,0,0,248,0,0,0,229,0,0,0,0,0,0,0,0,177,0,0,0,0,15729,"PAPE",6.1286383313354,-4.85205584813027,3.22577232402659,0.488070036235888,0.198662204980398,-0.940044118184508
"Mackay",285,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Mackay_285_2021",2139,318,0,4053,4904,0,0,0,1502,769,97,0,0,487,0,0,0,488,0,0,0,0,112,0,261,144,142,0,0,0,147,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,15730,"MACK",4.69257728292503,-3.36097701441683,1.83935204386454,0.679997771897632,0.311719802700128,-0.793858543429972
"Moore",414,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Moore_414_2021",8416,179,0,600,1672,0,0,0,685,471,256,0,0,1227,144,0,0,274,0,0,0,227,365,0,0,0,88,275,0,0,0,0,0,83,0,101,109,0,0,71,0,0,145,0,92,138,0,112,15730,"MOOR",-2.3668637211145,0.299615390621125,2.01181344918176,2.14146954980189,1.95137309541716,4.00313649500879
"North Direction",60,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","North Direction_60_2021",3786,472,0,4782,2928,0,0,0,502,413,178,0,0,756,105,0,0,348,0,0,431,78,262,0,0,172,116,124,0,0,89,0,0,0,78,0,0,0,0,0,0,0,0,110,0,0,0,0,15730,"NDIR",3.19948036174367,-2.44970016532962,1.82095936008134,0.735999787089261,-0.115229058135106,-0.378542876832758
"Kelso",201,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Kelso_201_2021",8500,215,0,412,1087,0,0,0,1756,227,348,0,0,1182,200,0,0,251,0,0,174,105,121,0,0,0,275,207,118,0,0,0,0,0,0,96,203,0,96,72,0,0,0,0,85,0,0,0,15730,"KELS",-2.8628469948177,-0.348297649114314,-0.740711826651867,0.388133307677202,-0.260970693958612,-1.50007170845625
"Martin",159,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Martin_159_2021",1310,638,0,5066,4742,0,0,0,530,837,120,0,0,333,0,0,0,659,0,0,219,0,126,0,333,372,0,0,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,15728,"MART",7.01309526416235,-4.3437761842257,3.12102379232794,0.325983311255825,0.907432506689659,-0.331639677083865
"Moore",420,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Moore_420_2021",8655,228,0,202,1591,0,113,0,1015,573,269,0,0,736,141,0,0,321,0,0,94,289,136,0,0,0,103,253,75,0,0,0,0,279,0,0,75,0,0,84,0,0,154,0,111,125,0,108,15730,"MOOR",-2.54753633637371,1.16229161077557,2.01964364654894,2.6311832265718,2.28519890991456,5.3561978954028
"North Direction",69,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","North Direction_69_2021",8747,309,0,550,1230,0,185,0,1267,340,295,0,0,822,182,0,0,325,0,0,275,0,129,0,0,0,168,163,193,0,0,0,0,0,0,0,226,164,0,157,0,0,0,0,0,0,0,0,15727,"NDIR",-1.60959204557438,0.101309996800062,-0.43283977665494,-0.0760173382354344,-0.340127578031579,-1.5855744144528
"Martin",137,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Martin_137_2021",3646,843,0,4210,3025,0,0,0,956,524,148,0,0,480,100,0,0,372,0,0,318,0,97,0,192,248,96,82,78,0,151,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,15728,"MART",4.12688741018253,-2.91800355068611,2.14523928763212,0.411130763188116,0.0387052509726404,-0.947205502138003
"Mackay",286,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Mackay_286_2021",1765,520,0,4978,4395,0,0,0,914,750,112,0,0,583,0,0,0,497,0,0,86,0,234,0,262,230,134,0,0,0,174,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,15730,"MACK",5.09535109036039,-3.53730416169824,2.13226436150525,0.574323531564184,0.444552796774152,-0.52394748290794
"Moore",415,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Moore_415_2021",8246,397,0,596,1760,0,0,0,1074,746,281,0,0,732,128,0,0,399,0,0,0,164,151,0,0,0,123,244,70,0,0,0,0,0,0,68,112,167,0,105,0,0,0,0,69,99,0,0,15731,"MOOR",-1.24392343805843,0.291303475952058,0.690848722848368,0.661785212962866,0.944531760050696,0.916510192616103
"North Direction",87,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","North Direction_87_2021",8029,605,0,670,1351,0,0,0,2032,293,200,0,0,568,117,0,0,370,0,0,189,104,0,0,0,0,134,201,122,0,0,0,0,0,152,0,174,204,0,107,0,0,108,0,0,0,0,0,15730,"NDIR",-1.30596543199485,-0.108053926173659,-0.117474186710635,0.997968002147012,-0.127490184666142,-0.668558908967983
"North Direction",73,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","North Direction_73_2021",1638,314,29,6719,3758,18,0,0,840,503,0,0,4,400,0,0,0,484,0,0,0,0,147,0,0,336,0,0,0,0,189,0,0,0,159,0,0,0,0,0,0,0,0,191,0,0,0,0,15729,"NDIR",5.86347187716329,-4.32349496476923,3.55066045584023,0.606002115091368,0.0312248519554264,-1.02465491932641
"Martin",160,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Martin_160_2021",2056,1482,0,4115,3839,0,0,0,568,661,190,0,0,463,89,0,0,561,99,0,338,0,170,0,284,318,93,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,15730,"MART",6.02210751610183,-3.65351415788876,2.00825999497522,0.337157144566054,0.519505461752052,-0.432681770843037
"North Direction",70,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","North Direction_70_2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Martin",138,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Martin_138_2021",4878,369,6,3251,2800,0,0,0,1023,505,239,0,0,837,129,0,0,363,0,0,314,75,162,0,0,109,180,141,0,0,110,0,0,0,0,78,72,87,0,0,0,0,0,0,0,0,0,0,15728,"MART",1.37558698732611,-1.53375795057398,0.411632941163621,0.441055273308265,-0.0622374208047806,-0.38379997009129
"Mackay",287,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Mackay_287_2021",7180,970,24,227,1213,0,76,0,1502,428,420,0,4,689,408,0,0,345,227,0,447,251,77,0,0,0,179,254,75,93,0,0,0,0,0,0,180,188,0,92,0,0,103,0,80,0,0,0,15732,"MACK",-1.90534818788403,0.408620915141428,-2.04174637900278,0.551834561348252,0.152525640276049,1.39104604836024
"North Direction",65,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","North Direction_65_2021",3050,464,0,2915,4608,0,0,0,623,1170,227,0,0,1013,143,0,0,479,0,0,0,0,345,0,335,95,110,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15728,"NDIR",4.37495727113979,-3.01036370599423,1.44003476036576,0.280671553532804,0.988309453996695,0.243757737373011
"Kelso",203,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Kelso_203_2021",8874,222,0,206,1022,0,96,0,1881,206,276,0,0,1153,152,0,0,224,0,0,0,117,0,0,0,0,179,229,154,0,0,0,0,0,0,117,206,0,85,98,0,0,0,0,108,0,125,0,15730,"KELS",-3.45925094274341,0.0883587561025409,-0.159983147381985,0.555972346286187,-0.523994668886867,-1.57541219658853
"North Direction",88,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","North Direction_88_2021",4712,107,0,2782,3477,0,95,0,1064,609,217,0,0,700,116,0,0,431,0,0,90,84,165,0,238,175,137,153,68,0,142,0,0,0,0,0,72,95,0,0,0,0,0,0,0,0,0,0,15729,"NDIR",2.3473138020712,-2.44066249674734,1.22404403476524,0.461024137195481,0.406355200096383,-0.143492383580406
"Martin",142,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Martin_142_2021",3646,277,0,2892,3881,0,87,0,1063,881,241,0,0,771,147,0,0,519,0,0,100,0,177,0,351,190,175,95,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15730,"MART",4.04337005773211,-3.39846429685768,0.948952855133446,0.311851812579379,0.639227831564347,0.0765404827540889
