"Site","Site.name","Reef.name","SampleYear","Genotype","Tank","Treatment","Site_Rack","Site_Rack_Year","Site_year","Site_geno_year","Collection.date","Type","Qualityscore","PAM_date","PAM_time","F1","F2","F3","Fm.1","Fm.2","Fm.3","Y.II.1","Y.II.2","Y.II.3","Y.II.mean","Y.II.sd","F0mean","FMmean","file","Site_year_tank","meanTemp_hold","meanTemp_hold_corr","eventID"
"EastCay-22Jan","East Cay","East Cay",2021,45,7,"MMM","EastCay-22Jan_596","EastCay-22Jan_596_2021","EastCay-22Jan_2021","EastCay-22Jan_45_2021","2021-01-21","Seasim",0,"22.01.21","22:25:22",0.2348,0.2078,0.2466,0.5142,0.4711,0.548,0.543,0.559,0.55,0.550666666666667,0.00802080627701065,0.229733333333333,0.5111,"../RawData/PAM/2021/EasyCay-22Jan_596.csv","EastCay-22Jan_2021_7",27.74792778,27.74792778,"Ahya_45a"
"EastCay-22Jan","East Cay","East Cay",2021,51,7,"MMM","EastCay-22Jan_893","EastCay-22Jan_893_2021","EastCay-22Jan_2021","EastCay-22Jan_51_2021","2021-01-21","Seasim",0,"22.01.21","22:25:03",0.1706,0.2015,0.1569,0.4662,0.551,0.4338,0.634,0.634,0.638,0.635333333333333,0.00230940107675851,0.176333333333333,0.483666666666667,"../RawData/PAM/2021/EasyCay-22Jan_893.csv","EastCay-22Jan_2021_7",27.74792778,27.74792778,"Ahya_51a"
"EastCay-22Jan","East Cay","East Cay",2021,38,8,"+3C","EastCay-22Jan_789","EastCay-22Jan_789_2021","EastCay-22Jan_2021","EastCay-22Jan_38_2021","2021-01-21","Seasim",0,"22.01.21","22:39:38",0.2054,0.1863,0.1446,0.5289,0.4618,0.3838,0.612,0.597,0.623,0.610666666666667,0.0130511813003013,0.178766666666667,0.458166666666667,"../RawData/PAM/2021/EasyCay-22Jan_789.csv","EastCay-22Jan_2021_8",30.54127778,30.54127778,"Ahya_38a"
"EastCay-22Jan","East Cay","East Cay",2021,39,8,"+3C","EastCay-22Jan_790","EastCay-22Jan_790_2021","EastCay-22Jan_2021","EastCay-22Jan_39_2021","2021-01-21","Seasim",0,"22.01.21","22:39:38",0.2059,0.2642,0.2824,0.4725,0.6059,0.6402,0.564,0.564,0.559,0.562333333333333,0.00288675134594807,0.250833333333333,0.572866666666667,"../RawData/PAM/2021/EasyCay-22Jan_790.csv","EastCay-22Jan_2021_8",30.54127778,30.54127778,"Ahya_39a"
"EastCay-22Jan","East Cay","East Cay",2021,40,8,"+3C","EastCay-22Jan_791","EastCay-22Jan_791_2021","EastCay-22Jan_2021","EastCay-22Jan_40_2021","2021-01-21","Seasim",0,"22.01.21","22:39:38",0.2265,0.2142,0.2534,0.5422,0.5132,0.6,0.582,0.583,0.578,0.581,0.00264575131106459,0.231366666666667,0.5518,"../RawData/PAM/2021/EasyCay-22Jan_791.csv","EastCay-22Jan_2021_8",30.54127778,30.54127778,"Ahya_40a"
"EastCay-22Jan","East Cay","East Cay",2021,44,8,"+3C","EastCay-22Jan_792","EastCay-22Jan_792_2021","EastCay-22Jan_2021","EastCay-22Jan_44_2021","2021-01-21","Seasim",0,"22.01.21","22:39:38",0.2382,0.1735,0.2284,0.5328,0.3809,0.5279,0.553,0.544,0.567,0.554666666666667,0.0115902257671424,0.213366666666667,0.480533333333333,"../RawData/PAM/2021/EasyCay-22Jan_792.csv","EastCay-22Jan_2021_8",30.54127778,30.54127778,"Ahya_44a"
"EastCay-22Jan","East Cay","East Cay",2021,42,8,"+3C","EastCay-22Jan_69","EastCay-22Jan_69_2021","EastCay-22Jan_2021","EastCay-22Jan_42_2021","2021-01-21","Seasim",0,"22.01.21","22:39:55",0.176,0.1446,0.199,0.3804,0.325,0.4191,0.537,0.555,0.525,0.539,0.0150996688705415,0.1732,0.374833333333333,"../RawData/PAM/2021/EasyCay-22Jan_69.csv","EastCay-22Jan_2021_8",30.54127778,30.54127778,"Ahya_42a"
"EastCay-22Jan","East Cay","East Cay",2021,43,8,"+3C","EastCay-22Jan_70","EastCay-22Jan_70_2021","EastCay-22Jan_2021","EastCay-22Jan_43_2021","2021-01-21","Seasim",0,"22.01.21","22:39:55",0.2074,0.1912,0.1868,0.5363,0.4559,0.449,0.613,0.581,0.584,0.592666666666667,0.0176729548557488,0.195133333333333,0.4804,"../RawData/PAM/2021/EasyCay-22Jan_70.csv","EastCay-22Jan_2021_8",30.54127778,30.54127778,"Ahya_43a"
"EastCay-22Jan","East Cay","East Cay",2021,41,8,"+3C","EastCay-22Jan_71","EastCay-22Jan_71_2021","EastCay-22Jan_2021","EastCay-22Jan_41_2021","2021-01-21","Seasim",0,"22.01.21","22:39:55",0.1828,0.2373,0.1887,0.4392,0.549,0.451,0.584,0.568,0.582,0.578,0.00871779788708136,0.202933333333333,0.479733333333333,"../RawData/PAM/2021/EasyCay-22Jan_71.csv","EastCay-22Jan_2021_8",30.54127778,30.54127778,"Ahya_41a"
"EastCay-22Jan","East Cay","East Cay",2021,45,8,"+3C","EastCay-22Jan_72","EastCay-22Jan_72_2021","EastCay-22Jan_2021","EastCay-22Jan_45_2021","2021-01-21","Seasim",0,"22.01.21","22:39:55",0.2044,0.2485,0.2191,0.4995,0.5711,0.5147,0.591,0.565,0.574,0.576666666666667,0.0132035348802256,0.224,0.528433333333333,"../RawData/PAM/2021/EasyCay-22Jan_72.csv","EastCay-22Jan_2021_8",30.54127778,30.54127778,"Ahya_45a"
"EastCay-22Jan","East Cay","East Cay",2021,51,8,"+3C","EastCay-22Jan_889","EastCay-22Jan_889_2021","EastCay-22Jan_2021","EastCay-22Jan_51_2021","2021-01-21","Seasim",0,"22.01.21","22:40:11",0.2054,0.1853,0.1554,0.4926,0.473,0.3912,0.583,0.608,0.603,0.598,0.013228756555323,0.182033333333333,0.452266666666667,"../RawData/PAM/2021/EasyCay-22Jan_889.csv","EastCay-22Jan_2021_8",30.54127778,30.54127778,"Ahya_51a"
"EastCay-22Jan","East Cay","East Cay",2021,38,9,"MMM","EastCay-22Jan_409","EastCay-22Jan_409_2021","EastCay-22Jan_2021","EastCay-22Jan_38_2021","2021-01-21","Seasim",0,"22.01.21","22:29:58",0.2515,0.1436,0.2554,0.6392,0.3843,0.6598,0.607,0.626,0.613,0.615333333333333,0.00971253485622232,0.216833333333333,0.5611,"../RawData/PAM/2021/EasyCay-22Jan_409.csv","EastCay-22Jan_2021_9",27.84392222,27.84392222,"Ahya_38a"
"EastCay-22Jan","East Cay","East Cay",2021,39,9,"MMM","EastCay-22Jan_410","EastCay-22Jan_410_2021","EastCay-22Jan_2021","EastCay-22Jan_39_2021","2021-01-21","Seasim",0,"22.01.21","22:29:58",0.2074,0.2735,0.2505,0.4686,0.6074,0.5647,0.558,0.55,0.556,0.554666666666667,0.00416333199893227,0.2438,0.5469,"../RawData/PAM/2021/EasyCay-22Jan_410.csv","EastCay-22Jan_2021_9",27.84392222,27.84392222,"Ahya_39a"
"EastCay-22Jan","East Cay","East Cay",2021,40,9,"MMM","EastCay-22Jan_411","EastCay-22Jan_411_2021","EastCay-22Jan_2021","EastCay-22Jan_40_2021","2021-01-21","Seasim",0,"22.01.21","22:29:58",0.1858,0.1799,0.1858,0.4407,0.4559,0.4456,0.578,0.605,0.583,0.588666666666667,0.0143643076176102,0.183833333333333,0.4474,"../RawData/PAM/2021/EasyCay-22Jan_411.csv","EastCay-22Jan_2021_9",27.84392222,27.84392222,"Ahya_40a"
"EastCay-22Jan","East Cay","East Cay",2021,44,9,"MMM","EastCay-22Jan_412","EastCay-22Jan_412_2021","EastCay-22Jan_2021","EastCay-22Jan_44_2021","2021-01-21","Seasim",0,"22.01.21","22:29:58",0.2652,0.2358,0.2299,0.6201,0.5005,0.4971,0.572,0.529,0.537,0.546,0.0228691932520585,0.243633333333333,0.539233333333333,"../RawData/PAM/2021/EasyCay-22Jan_412.csv","EastCay-22Jan_2021_9",27.84392222,27.84392222,"Ahya_44a"
"EastCay-22Jan","East Cay","East Cay",2021,42,9,"MMM","EastCay-22Jan_837","EastCay-22Jan_837_2021","EastCay-22Jan_2021","EastCay-22Jan_42_2021","2021-01-21","Seasim",0,"22.01.21","23:17:59",0.175,0.177,0.1382,0.473,0.3975,0.3216,0.63,0.555,0.57,0.585,0.0396862696659689,0.1634,0.397366666666667,"../RawData/PAM/2021/EasyCay-22Jan_837.csv","EastCay-22Jan_2021_9",27.84392222,27.84392222,"Ahya_42a"
"EastCay-22Jan","East Cay","East Cay",2021,43,9,"MMM","EastCay-22Jan_838","EastCay-22Jan_838_2021","EastCay-22Jan_2021","EastCay-22Jan_43_2021","2021-01-21","Seasim",0,"22.01.21","23:17:59",0.1721,0.2402,0.1804,0.4534,0.6025,0.4387,0.621,0.601,0.589,0.603666666666667,0.0161658075373095,0.197566666666667,0.4982,"../RawData/PAM/2021/EasyCay-22Jan_838.csv","EastCay-22Jan_2021_9",27.84392222,27.84392222,"Ahya_43a"
"EastCay-22Jan","East Cay","East Cay",2021,41,9,"MMM","EastCay-22Jan_839","EastCay-22Jan_839_2021","EastCay-22Jan_2021","EastCay-22Jan_41_2021","2021-01-21","Seasim",0,"22.01.21","23:17:59",0.2441,0.1985,0.1966,0.5711,0.4672,0.476,0.573,0.575,0.587,0.578333333333333,0.00757187779440037,0.213066666666667,0.504766666666667,"../RawData/PAM/2021/EasyCay-22Jan_839.csv","EastCay-22Jan_2021_9",27.84392222,27.84392222,"Ahya_41a"
"EastCay-22Jan","East Cay","East Cay",2021,45,9,"MMM","EastCay-22Jan_840","EastCay-22Jan_840_2021","EastCay-22Jan_2021","EastCay-22Jan_45_2021","2021-01-21","Seasim",0,"22.01.21","23:17:59",0.2093,0.2711,0.2951,0.4853,0.6059,0.6578,0.569,0.553,0.551,0.557666666666667,0.00986576572463244,0.2585,0.583,"../RawData/PAM/2021/EasyCay-22Jan_840.csv","EastCay-22Jan_2021_9",27.84392222,27.84392222,"Ahya_45a"
"EastCay-22Jan","East Cay","East Cay",2021,51,9,"MMM","EastCay-22Jan_853","EastCay-22Jan_853_2021","EastCay-22Jan_2021","EastCay-22Jan_51_2021","2021-01-21","Seasim",0,"22.01.21","22:30:16",0.2162,0.1422,0.2137,0.5672,0.3809,0.5603,0.619,0.627,0.619,0.621666666666667,0.00461880215351701,0.1907,0.5028,"../RawData/PAM/2021/EasyCay-22Jan_853.csv","EastCay-22Jan_2021_9",27.84392222,27.84392222,"Ahya_51a"
"EastCay-22Jan","East Cay","East Cay",2021,38,10,"+3C","EastCay-22Jan_605","EastCay-22Jan_605_2021","EastCay-22Jan_2021","EastCay-22Jan_38_2021","2021-01-21","Seasim",0,"22.01.21","22:21:27",0.2417,0.2176,0.2265,0.6265,0.5652,0.5711,0.614,0.615,0.603,0.610666666666667,0.0066583281184794,0.2286,0.5876,"../RawData/PAM/2021/EasyCay-22Jan_605.csv","EastCay-22Jan_2021_10",30.71042778,30.71042778,"Ahya_38a"
"EastCay-22Jan","East Cay","East Cay",2021,39,10,"+3C","EastCay-22Jan_606","EastCay-22Jan_606_2021","EastCay-22Jan_2021","EastCay-22Jan_39_2021","2021-01-21","Seasim",0,"22.01.21","22:21:27",0.2015,0.2804,0.275,0.4809,0.649,0.6338,0.581,0.568,0.566,0.571666666666667,0.00814452781524708,0.2523,0.5879,"../RawData/PAM/2021/EasyCay-22Jan_606.csv","EastCay-22Jan_2021_10",30.71042778,30.71042778,"Ahya_39a"
"EastCay-22Jan","East Cay","East Cay",2021,40,10,"+3C","EastCay-22Jan_607","EastCay-22Jan_607_2021","EastCay-22Jan_2021","EastCay-22Jan_40_2021","2021-01-21","Seasim",0,"22.01.21","22:21:27",0.2446,0.2907,0.3088,0.6064,0.7127,0.774,0.597,0.592,0.601,0.596666666666667,0.0045092497528229,0.281366666666667,0.6977,"../RawData/PAM/2021/EasyCay-22Jan_607.csv","EastCay-22Jan_2021_10",30.71042778,30.71042778,"Ahya_40a"
"EastCay-22Jan","East Cay","East Cay",2021,44,10,"+3C","EastCay-22Jan_608","EastCay-22Jan_608_2021","EastCay-22Jan_2021","EastCay-22Jan_44_2021","2021-01-21","Seasim",0,"22.01.21","22:21:27",0.2358,0.1848,0.2544,0.5672,0.4471,0.5632,0.584,0.587,0.548,0.573,0.0217025344142107,0.225,0.525833333333333,"../RawData/PAM/2021/EasyCay-22Jan_608.csv","EastCay-22Jan_2021_10",30.71042778,30.71042778,"Ahya_44a"
"EastCay-22Jan","East Cay","East Cay",2021,42,10,"+3C","EastCay-22Jan_485","EastCay-22Jan_485_2021","EastCay-22Jan_2021","EastCay-22Jan_42_2021","2021-01-21","Seasim",0,"22.01.21","22:21:07",0.1583,0.1946,0.1804,0.4064,0.4422,0.4275,0.61,0.56,0.578,0.582666666666667,0.0253245598842967,0.177766666666667,0.425366666666667,"../RawData/PAM/2021/EasyCay-22Jan_485.csv","EastCay-22Jan_2021_10",30.71042778,30.71042778,"Ahya_42a"
"EastCay-22Jan","East Cay","East Cay",2021,43,10,"+3C","EastCay-22Jan_486","EastCay-22Jan_486_2021","EastCay-22Jan_2021","EastCay-22Jan_43_2021","2021-01-21","Seasim",0,"22.01.21","22:21:07",0.2716,0.2848,0.2495,0.6461,0.751,0.6186,0.58,0.621,0.597,0.599333333333333,0.0205993527406405,0.268633333333333,0.6719,"../RawData/PAM/2021/EasyCay-22Jan_486.csv","EastCay-22Jan_2021_10",30.71042778,30.71042778,"Ahya_43a"
"EastCay-22Jan","East Cay","East Cay",2021,41,10,"+3C","EastCay-22Jan_487","EastCay-22Jan_487_2021","EastCay-22Jan_2021","EastCay-22Jan_41_2021","2021-01-21","Seasim",0,"22.01.21","22:21:07",0.1975,0.2221,0.2392,0.4676,0.5113,0.5417,0.578,0.566,0.558,0.567333333333333,0.0100664459136943,0.2196,0.506866666666667,"../RawData/PAM/2021/EasyCay-22Jan_487.csv","EastCay-22Jan_2021_10",30.71042778,30.71042778,"Ahya_41a"
"EastCay-22Jan","East Cay","East Cay",2021,45,10,"+3C","EastCay-22Jan_488","EastCay-22Jan_488_2021","EastCay-22Jan_2021","EastCay-22Jan_45_2021","2021-01-21","Seasim",0,"22.01.21","22:21:07",0.2377,0.2858,0.2397,0.5941,0.6804,0.6005,0.6,0.58,0.601,0.593666666666667,0.0118462370959446,0.2544,0.625,"../RawData/PAM/2021/EasyCay-22Jan_488.csv","EastCay-22Jan_2021_10",30.71042778,30.71042778,"Ahya_45a"
"EastCay-22Jan","East Cay","East Cay",2021,51,10,"+3C","EastCay-22Jan_725","EastCay-22Jan_725_2021","EastCay-22Jan_2021","EastCay-22Jan_51_2021","2021-01-21","Seasim",0,"22.01.21","22:20:50",0.1716,0.1868,0.1902,0.4515,0.5005,0.4877,0.62,0.627,0.61,0.619,0.00854400374531754,0.182866666666667,0.4799,"../RawData/PAM/2021/EasyCay-22Jan_725.csv","EastCay-22Jan_2021_10",30.71042778,30.71042778,"Ahya_51a"
"EastCay-22Jan","East Cay","East Cay",2021,38,11,"+6C","EastCay-22Jan_637","EastCay-22Jan_637_2021","EastCay-22Jan_2021","EastCay-22Jan_38_2021","2021-01-21","Seasim",0,"22.01.21","22:18:44",0.2034,0.1475,0.1407,0.5647,0.4083,0.4005,0.64,0.639,0.649,0.642666666666667,0.00550757054728611,0.163866666666667,0.457833333333333,"../RawData/PAM/2021/EasyCay-22Jan_637.csv","EastCay-22Jan_2021_11",32.75315556,32.75315556,"Ahya_38a"
"EastCay-22Jan","East Cay","East Cay",2021,39,11,"+6C","EastCay-22Jan_638","EastCay-22Jan_638_2021","EastCay-22Jan_2021","EastCay-22Jan_39_2021","2021-01-21","Seasim",0,"22.01.21","22:18:44",0.2574,0.2564,0.2279,0.648,0.626,0.5794,0.603,0.59,0.607,0.6,0.0088881944173156,0.247233333333333,0.6178,"../RawData/PAM/2021/EasyCay-22Jan_638.csv","EastCay-22Jan_2021_11",32.75315556,32.75315556,"Ahya_39a"
"EastCay-22Jan","East Cay","East Cay",2021,40,11,"+6C","EastCay-22Jan_639","EastCay-22Jan_639_2021","EastCay-22Jan_2021","EastCay-22Jan_40_2021","2021-01-21","Seasim",0,"22.01.21","22:18:44",0.1985,0.2279,0.2181,0.5314,0.5848,0.5559,0.626,0.61,0.608,0.614666666666667,0.0098657657246325,0.214833333333333,0.557366666666667,"../RawData/PAM/2021/EasyCay-22Jan_639.csv","EastCay-22Jan_2021_11",32.75315556,32.75315556,"Ahya_40a"
"EastCay-22Jan","East Cay","East Cay",2021,44,11,"+6C","EastCay-22Jan_640","EastCay-22Jan_640_2021","EastCay-22Jan_2021","EastCay-22Jan_44_2021","2021-01-21","Seasim",0,"22.01.21","22:18:44",0.224,0.2637,0.2294,0.527,0.6118,0.5417,0.575,0.569,0.576,0.573333333333333,0.00378593889720019,0.239033333333333,0.560166666666667,"../RawData/PAM/2021/EasyCay-22Jan_640.csv","EastCay-22Jan_2021_11",32.75315556,32.75315556,"Ahya_44a"
"EastCay-22Jan","East Cay","East Cay",2021,42,11,"+6C","EastCay-22Jan_545","EastCay-22Jan_545_2021","EastCay-22Jan_2021","EastCay-22Jan_42_2021","2021-01-21","Seasim",0,"22.01.21","22:18:24",0.1902,0.1784,0.2093,0.4583,0.4392,0.4985,0.585,0.594,0.58,0.586333333333333,0.00709459888459759,0.192633333333333,0.465333333333333,"../RawData/PAM/2021/EasyCay-22Jan_545.csv","EastCay-22Jan_2021_11",32.75315556,32.75315556,"Ahya_42a"
"EastCay-22Jan","East Cay","East Cay",2021,43,11,"+6C","EastCay-22Jan_546","EastCay-22Jan_546_2021","EastCay-22Jan_2021","EastCay-22Jan_43_2021","2021-01-21","Seasim",0,"22.01.21","22:18:24",0.2515,0.2314,0.2569,0.5422,0.5642,0.6436,0.536,0.59,0.601,0.575666666666667,0.0347898452617043,0.2466,0.583333333333333,"../RawData/PAM/2021/EasyCay-22Jan_546.csv","EastCay-22Jan_2021_11",32.75315556,32.75315556,"Ahya_43a"
"EastCay-22Jan","East Cay","East Cay",2021,41,11,"+6C","EastCay-22Jan_547","EastCay-22Jan_547_2021","EastCay-22Jan_2021","EastCay-22Jan_41_2021","2021-01-21","Seasim",0,"22.01.21","22:18:24",0.2034,0.2191,0.2137,0.4931,0.5284,0.5127,0.587,0.585,0.583,0.585,0.002,0.212066666666667,0.5114,"../RawData/PAM/2021/EasyCay-22Jan_547.csv","EastCay-22Jan_2021_11",32.75315556,32.75315556,"Ahya_41a"
"EastCay-22Jan","East Cay","East Cay",2021,45,11,"+6C","EastCay-22Jan_548","EastCay-22Jan_548_2021","EastCay-22Jan_2021","EastCay-22Jan_45_2021","2021-01-21","Seasim",0,"22.01.21","22:18:24",0.2196,0.2417,0.2113,0.5059,0.5471,0.5015,0.566,0.558,0.579,0.567666666666667,0.0105987420637231,0.2242,0.518166666666667,"../RawData/PAM/2021/EasyCay-22Jan_548.csv","EastCay-22Jan_2021_11",32.75315556,32.75315556,"Ahya_45a"
"EastCay-22Jan","East Cay","East Cay",2021,51,11,"+6C","EastCay-22Jan_801","EastCay-22Jan_801_2021","EastCay-22Jan_2021","EastCay-22Jan_51_2021","2021-01-21","Seasim",0,"22.01.21","22:19:04",0.1701,0.1814,0.148,0.4922,0.5363,0.4255,0.654,0.662,0.652,0.656,0.00529150262212919,0.1665,0.484666666666667,"../RawData/PAM/2021/EasyCay-22Jan_801.csv","EastCay-22Jan_2021_11",32.75315556,32.75315556,"Ahya_51a"
"EastCay-22Jan","East Cay","East Cay",2021,38,12,"+9C","EastCay-22Jan_601","EastCay-22Jan_601_2021","EastCay-22Jan_2021","EastCay-22Jan_38_2021","2021-01-21","Seasim",0,"22.01.21","22:11:19",0.2083,0.1887,0.1971,0.4034,0.3902,0.4167,0.484,0.516,0.527,0.509,0.0223383079036887,0.198033333333333,0.403433333333333,"../RawData/PAM/2021/EasyCay-22Jan_601.csv","EastCay-22Jan_2021_12",35.34257778,35.34257778,"Ahya_38a"
"EastCay-22Jan","East Cay","East Cay",2021,39,12,"+9C","EastCay-22Jan_602","EastCay-22Jan_602_2021","EastCay-22Jan_2021","EastCay-22Jan_39_2021","2021-01-21","Seasim",0,"22.01.21","22:11:19",0.3152,0.2902,0.327,0.5627,0.5392,0.5917,0.44,0.462,0.447,0.449666666666667,0.0112398102000583,0.3108,0.564533333333333,"../RawData/PAM/2021/EasyCay-22Jan_602.csv","EastCay-22Jan_2021_12",35.34257778,35.34257778,"Ahya_39a"
"EastCay-22Jan","East Cay","East Cay",2021,40,12,"+9C","EastCay-22Jan_603","EastCay-22Jan_603_2021","EastCay-22Jan_2021","EastCay-22Jan_40_2021","2021-01-21","Seasim",0,"22.01.21","22:11:19",0.2755,0.2603,0.2426,0.5005,0.4946,0.4221,0.45,0.474,0.425,0.449666666666667,0.0245017006212494,0.259466666666667,0.4724,"../RawData/PAM/2021/EasyCay-22Jan_603.csv","EastCay-22Jan_2021_12",35.34257778,35.34257778,"Ahya_40a"
"EastCay-22Jan","East Cay","East Cay",2021,44,12,"+9C","EastCay-22Jan_604","EastCay-22Jan_604_2021","EastCay-22Jan_2021","EastCay-22Jan_44_2021","2021-01-21","Seasim",0,"22.01.21","22:11:19",0.223,0.2172,0.2441,0.4088,0.3897,0.4422,0.454,0.443,0.448,0.448333333333333,0.00550757054728611,0.2281,0.413566666666667,"../RawData/PAM/2021/EasyCay-22Jan_604.csv","EastCay-22Jan_2021_12",35.34257778,35.34257778,"Ahya_44a"
"EastCay-22Jan","East Cay","East Cay",2021,42,12,"+9C","EastCay-22Jan_225","EastCay-22Jan_225_2021","EastCay-22Jan_2021","EastCay-22Jan_42_2021","2021-01-21","Seasim",0,"22.01.21","22:12:21",0.1804,0.1799,0.2181,0.3838,0.3819,0.4284,0.53,0.529,0.491,0.516666666666667,0.0222336081942031,0.1928,0.398033333333333,"../RawData/PAM/2021/EasyCay-22Jan_225.csv","EastCay-22Jan_2021_12",35.34257778,35.34257778,"Ahya_42a"
"EastCay-22Jan","East Cay","East Cay",2021,43,12,"+9C","EastCay-22Jan_226","EastCay-22Jan_226_2021","EastCay-22Jan_2021","EastCay-22Jan_43_2021","2021-01-21","Seasim",0,"22.01.21","22:12:21",0.1667,0.15,0.2299,0.3588,0.3422,0.4632,0.536,0.562,0.504,0.534,0.0290516780926679,0.1822,0.388066666666667,"../RawData/PAM/2021/EasyCay-22Jan_226.csv","EastCay-22Jan_2021_12",35.34257778,35.34257778,"Ahya_43a"
"EastCay-22Jan","East Cay","East Cay",2021,41,12,"+9C","EastCay-22Jan_227","EastCay-22Jan_227_2021","EastCay-22Jan_2021","EastCay-22Jan_41_2021","2021-01-21","Seasim",0,"22.01.21","22:12:21",0.3059,0.1667,0.2402,0.5892,0.3377,0.4819,0.481,0.507,0.502,0.496666666666667,0.0137961347243833,0.2376,0.4696,"../RawData/PAM/2021/EasyCay-22Jan_227.csv","EastCay-22Jan_2021_12",35.34257778,35.34257778,"Ahya_41a"
"EastCay-22Jan","East Cay","East Cay",2021,45,12,"+9C","EastCay-22Jan_228","EastCay-22Jan_228_2021","EastCay-22Jan_2021","EastCay-22Jan_45_2021","2021-01-21","Seasim",0,"22.01.21","22:12:21",0.3284,0.3127,0.2799,0.5387,0.6127,0.501,0.39,0.49,0.441,0.440333333333333,0.0500033332222296,0.307,0.5508,"../RawData/PAM/2021/EasyCay-22Jan_228.csv","EastCay-22Jan_2021_12",35.34257778,35.34257778,"Ahya_45a"
"EastCay-22Jan","East Cay","East Cay",2021,51,12,"+9C","EastCay-22Jan_897","EastCay-22Jan_897_2021","EastCay-22Jan_2021","EastCay-22Jan_51_2021","2021-01-21","Seasim",0,"22.01.21","22:11:36",0.249,0.2657,0.2426,0.4279,0.4225,0.4054,0.418,0.371,0.401,0.396666666666667,0.0237977589981354,0.252433333333333,0.4186,"../RawData/PAM/2021/EasyCay-22Jan_897.csv","EastCay-22Jan_2021_12",35.34257778,35.34257778,"Ahya_51a"
"EastCay-22Jan","East Cay","East Cay",2021,38,13,"MMM","EastCay-22Jan_621","EastCay-22Jan_621_2021","EastCay-22Jan_2021","EastCay-22Jan_38_2021","2021-01-21","Seasim",0,"22.01.21","22:41:57",0.1701,0.2186,0.2039,0.4216,0.5652,0.5147,0.597,0.613,0.604,0.604666666666667,0.00802080627701065,0.197533333333333,0.5005,"../RawData/PAM/2021/EasyCay-22Jan_621.csv","EastCay-22Jan_2021_13",28.14521667,28.14521667,"Ahya_38a"
"EastCay-22Jan","East Cay","East Cay",2021,39,13,"MMM","EastCay-22Jan_622","EastCay-22Jan_622_2021","EastCay-22Jan_2021","EastCay-22Jan_39_2021","2021-01-21","Seasim",0,"22.01.21","22:41:57",0.3186,0.2873,0.3103,0.6789,0.5956,0.6907,0.531,0.518,0.551,0.533333333333333,0.0166232768530556,0.3054,0.655066666666667,"../RawData/PAM/2021/EasyCay-22Jan_622.csv","EastCay-22Jan_2021_13",28.14521667,28.14521667,"Ahya_39a"
"EastCay-22Jan","East Cay","East Cay",2021,40,13,"MMM","EastCay-22Jan_623","EastCay-22Jan_623_2021","EastCay-22Jan_2021","EastCay-22Jan_40_2021","2021-01-21","Seasim",0,"22.01.21","22:41:57",0.2098,0.2162,0.224,0.4858,0.5216,0.5358,0.568,0.586,0.582,0.578666666666667,0.00945163125250523,0.216666666666667,0.5144,"../RawData/PAM/2021/EasyCay-22Jan_623.csv","EastCay-22Jan_2021_13",28.14521667,28.14521667,"Ahya_40a"
"EastCay-22Jan","East Cay","East Cay",2021,44,13,"MMM","EastCay-22Jan_624","EastCay-22Jan_624_2021","EastCay-22Jan_2021","EastCay-22Jan_44_2021","2021-01-21","Seasim",0,"22.01.21","22:41:57",0.2294,0.198,0.2245,0.4735,0.4279,0.4936,0.516,0.537,0.545,0.532666666666667,0.0149777612924407,0.2173,0.465,"../RawData/PAM/2021/EasyCay-22Jan_624.csv","EastCay-22Jan_2021_13",28.14521667,28.14521667,"Ahya_44a"
"EastCay-22Jan","East Cay","East Cay",2021,42,13,"MMM","EastCay-22Jan_541","EastCay-22Jan_541_2021","EastCay-22Jan_2021","EastCay-22Jan_42_2021","2021-01-21","Seasim",0,"22.01.21","22:42:35",0.201,0.199,0.1902,0.4368,0.5137,0.4304,0.54,0.613,0.558,0.570333333333333,0.0380306893617948,0.196733333333333,0.4603,"../RawData/PAM/2021/EasyCay-22Jan_541.csv","EastCay-22Jan_2021_13",28.14521667,28.14521667,"Ahya_42a"
"EastCay-22Jan","East Cay","East Cay",2021,43,13,"MMM","EastCay-22Jan_542","EastCay-22Jan_542_2021","EastCay-22Jan_2021","EastCay-22Jan_43_2021","2021-01-21","Seasim",0,"22.01.21","22:42:35",0.1755,0.2137,0.225,0.4211,0.473,0.5235,0.583,0.548,0.57,0.567,0.0176918060129541,0.204733333333333,0.472533333333333,"../RawData/PAM/2021/EasyCay-22Jan_542.csv","EastCay-22Jan_2021_13",28.14521667,28.14521667,"Ahya_43a"
"EastCay-22Jan","East Cay","East Cay",2021,41,13,"MMM","EastCay-22Jan_543","EastCay-22Jan_543_2021","EastCay-22Jan_2021","EastCay-22Jan_41_2021","2021-01-21","Seasim",0,"22.01.21","22:42:35",0.1951,0.2475,0.2451,0.4809,0.5471,0.5471,0.594,0.547,0.552,0.564333333333333,0.0258134331953991,0.229233333333333,0.525033333333333,"../RawData/PAM/2021/EasyCay-22Jan_543.csv","EastCay-22Jan_2021_13",28.14521667,28.14521667,"Ahya_41a"
