"Site","Site_year","SampleYear","Tank","Site_Rack","Genotype","Rack.Pos","Treatment","MedNDVI","Label","Site_geno_year","Site_year_tank","eventID"
"Chicken","Chicken_2021",2021,14,"Chicken_804",312,804,"+3C",0.506323099136353,"Chicken_2021_5am_804","Chicken_312_2021","Chicken_2021_14","Ahya_312"
"Chicken","Chicken_2021",2021,14,"Chicken_1137",305,1137,"+3C",0.496531903743744,"Chicken_2021_5am_1137","Chicken_305_2021","Chicken_2021_14","Ahya_305"
"Chicken","Chicken_2021",2021,14,"Chicken_1138",306,1138,"+3C",0.578188359737396,"Chicken_2021_5am_1138","Chicken_306_2021","Chicken_2021_14","Ahya_306"
"Chicken","Chicken_2021",2021,14,"Chicken_1139",307,1139,"+3C",0.483692020177841,"Chicken_2021_5am_1139","Chicken_307_2021","Chicken_2021_14","Ahya_307"
"Chicken","Chicken_2021",2021,14,"Chicken_1140",308,1140,"+3C",0.568494021892548,"Chicken_2021_5am_1140","Chicken_308_2021","Chicken_2021_14","Ahya_308"
"Chicken","Chicken_2021",2021,14,"Chicken_105",321,105,"+3C",0.624976813793182,"Chicken_2021_5am_105","Chicken_321_2021","Chicken_2021_14","Ahya_321"
"Chicken","Chicken_2021",2021,14,"Chicken_106",322,106,"+3C",0.695365011692047,"Chicken_2021_5am_106","Chicken_322_2021","Chicken_2021_14","Ahya_322"
"Chicken","Chicken_2021",2021,14,"Chicken_107",323,107,"+3C",0.500790119171143,"Chicken_2021_5am_107","Chicken_323_2021","Chicken_2021_14","Ahya_323"
"Chicken","Chicken_2021",2021,14,"Chicken_108",324,108,"+3C",0.641003847122192,"Chicken_2021_5am_108","Chicken_324_2021","Chicken_2021_14","Ahya_324"
"Chicken","Chicken_2021",2021,14,"Chicken_653",313,653,"+3C",0.555853426456451,"Chicken_2021_5am_653","Chicken_313_2021","Chicken_2021_14","Ahya_313"
"Chicken","Chicken_2021",2021,14,"Chicken_654",314,654,"+3C",0.485967189073563,"Chicken_2021_5am_654","Chicken_314_2021","Chicken_2021_14","Ahya_314"
"Chicken","Chicken_2021",2021,14,"Chicken_655",315,655,"+3C",0.467066437005997,"Chicken_2021_5am_655","Chicken_315_2021","Chicken_2021_14","Ahya_315"
"Chicken","Chicken_2021",2021,14,"Chicken_656",316,656,"+3C",0.599644958972931,"Chicken_2021_5am_656","Chicken_316_2021","Chicken_2021_14","Ahya_316"
"Chicken","Chicken_2021",2021,14,"Chicken_377",317,377,"+3C",0.631358027458191,"Chicken_2021_5am_377","Chicken_317_2021","Chicken_2021_14","Ahya_317"
"Chicken","Chicken_2021",2021,14,"Chicken_378",318,378,"+3C",0.518510401248932,"Chicken_2021_5am_378","Chicken_318_2021","Chicken_2021_14","Ahya_318"
"Chicken","Chicken_2021",2021,14,"Chicken_379",319,379,"+3C",0.563968122005463,"Chicken_2021_5am_379","Chicken_319_2021","Chicken_2021_14","Ahya_319"
"Chicken","Chicken_2021",2021,14,"Chicken_380",320,380,"+3C",0.587693870067596,"Chicken_2021_5am_380","Chicken_320_2021","Chicken_2021_14","Ahya_320"
"Chicken","Chicken_2021",2021,2,"Chicken_5",317,5,"+6C",0.64041393995285,"Chicken_2021_5am_5","Chicken_317_2021","Chicken_2021_2","Ahya_317"
"Chicken","Chicken_2021",2021,2,"Chicken_6",318,6,"+6C",0.447326004505157,"Chicken_2021_5am_6","Chicken_318_2021","Chicken_2021_2","Ahya_318"
"Chicken","Chicken_2021",2021,2,"Chicken_7",319,7,"+6C",0.510733306407928,"Chicken_2021_5am_7","Chicken_319_2021","Chicken_2021_2","Ahya_319"
"Chicken","Chicken_2021",2021,2,"Chicken_8",320,8,"+6C",0.439156413078308,"Chicken_2021_5am_8","Chicken_320_2021","Chicken_2021_2","Ahya_320"
"Chicken","Chicken_2021",2021,2,"Chicken_904",304,904,"+6C",0.697087585926056,"Chicken_2021_5am_90","Chicken_304_2021","Chicken_2021_2","Ahya_304"
"Chicken","Chicken_2021",2021,2,"Chicken_901",301,901,"+6C",0.659508585929871,"Chicken_2021_5am_901","Chicken_301_2021","Chicken_2021_2","Ahya_301"
"Chicken","Chicken_2021",2021,2,"Chicken_902",302,902,"+6C",0.699366092681885,"Chicken_2021_5am_902","Chicken_302_2021","Chicken_2021_2","Ahya_302"
"Chicken","Chicken_2021",2021,2,"Chicken_903",303,903,"+6C",0.592979431152344,"Chicken_2021_5am_903","Chicken_303_2021","Chicken_2021_2","Ahya_303"
"Chicken","Chicken_2021",2021,2,"Chicken_897",325,897,"+6C",0.710368752479553,"Chicken_2021_5am_897","Chicken_325_2021","Chicken_2021_2","Ahya_325"
"Chicken","Chicken_2021",2021,2,"Chicken_898",326,898,"+6C",0.690315246582031,"Chicken_2021_5am_898","Chicken_326_2021","Chicken_2021_2","Ahya_326"
"Chicken","Chicken_2021",2021,2,"Chicken_899",327,899,"+6C",0.501306056976318,"Chicken_2021_5am_899","Chicken_327_2021","Chicken_2021_2","Ahya_327"
"Chicken","Chicken_2021",2021,2,"Chicken_900",328,900,"+6C",0.381628483533859,"Chicken_2021_5am_900","Chicken_328_2021","Chicken_2021_2","Ahya_328"
"Chicken","Chicken_2021",2021,2,"Chicken_469",329,469,"+6C",0.549431204795837,"Chicken_2021_5am_469","Chicken_329_2021","Chicken_2021_2","Ahya_329"
"Chicken","Chicken_2021",2021,2,"Chicken_470",330,470,"+6C",0.616461098194122,"Chicken_2021_5am_470","Chicken_330_2021","Chicken_2021_2","Ahya_330"
"Chicken","Chicken_2021",2021,2,"Chicken_749",313,749,"+6C",0.583155035972595,"Chicken_2021_5am_749","Chicken_313_2021","Chicken_2021_2","Ahya_313"
"Chicken","Chicken_2021",2021,2,"Chicken_750",314,750,"+6C",0.530053019523621,"Chicken_2021_5am_750","Chicken_314_2021","Chicken_2021_2","Ahya_314"
"Chicken","Chicken_2021",2021,2,"Chicken_751",315,751,"+6C",0.489537060260773,"Chicken_2021_5am_751","Chicken_315_2021","Chicken_2021_2","Ahya_315"
"Chicken","Chicken_2021",2021,2,"Chicken_752",316,752,"+6C",0.584766924381256,"Chicken_2021_5am_752","Chicken_316_2021","Chicken_2021_2","Ahya_316"
"Chicken","Chicken_2021",2021,2,"Chicken_673",321,673,"+6C",0.674283564090729,"Chicken_2021_5am_673","Chicken_321_2021","Chicken_2021_2","Ahya_321"
"Chicken","Chicken_2021",2021,2,"Chicken_674",322,674,"+6C",0.704961121082306,"Chicken_2021_5am_674","Chicken_322_2021","Chicken_2021_2","Ahya_322"
"Chicken","Chicken_2021",2021,2,"Chicken_675",323,675,"+6C",0.561767399311066,"Chicken_2021_5am_675","Chicken_323_2021","Chicken_2021_2","Ahya_323"
"Chicken","Chicken_2021",2021,2,"Chicken_676",324,676,"+6C",0.550361752510071,"Chicken_2021_5am_676","Chicken_324_2021","Chicken_2021_2","Ahya_324"
"Chicken","Chicken_2021",2021,2,"Chicken_253",309,253,"+6C",0.615145564079285,"Chicken_2021_5am_253","Chicken_309_2021","Chicken_2021_2","Ahya_309"
"Chicken","Chicken_2021",2021,2,"Chicken_255",311,255,"+6C",0.447297543287277,"Chicken_2021_5am_255","Chicken_311_2021","Chicken_2021_2","Ahya_311"
"Chicken","Chicken_2021",2021,2,"Chicken_256",312,256,"+6C",0.530667901039124,"Chicken_2021_5am_256","Chicken_312_2021","Chicken_2021_2","Ahya_312"
"Chicken","Chicken_2021",2021,2,"Chicken_617",305,617,"+6C",0.479561477899551,"Chicken_2021_5am_617","Chicken_305_2021","Chicken_2021_2","Ahya_305"
"Chicken","Chicken_2021",2021,2,"Chicken_618",306,618,"+6C",0.52049046754837,"Chicken_2021_5am_618","Chicken_306_2021","Chicken_2021_2","Ahya_306"
"Chicken","Chicken_2021",2021,2,"Chicken_619",307,619,"+6C",0.445143043994904,"Chicken_2021_5am_619","Chicken_307_2021","Chicken_2021_2","Ahya_307"
"Chicken","Chicken_2021",2021,2,"Chicken_620",308,620,"+6C",0.566682875156403,"Chicken_2021_5am_620","Chicken_308_2021","Chicken_2021_2","Ahya_308"
"Chicken","Chicken_2021",2021,3,"Chicken_337",305,337,"+9C",0.170071303844452,"Chicken_2021_5am_337","Chicken_305_2021","Chicken_2021_3","Ahya_305"
"Chicken","Chicken_2021",2021,3,"Chicken_338",306,338,"+9C",0.10807254165411,"Chicken_2021_5am_338","Chicken_306_2021","Chicken_2021_3","Ahya_306"
"Chicken","Chicken_2021",2021,3,"Chicken_339",307,339,"+9C",0.145340412855148,"Chicken_2021_5am_339","Chicken_307_2021","Chicken_2021_3","Ahya_307"
"Chicken","Chicken_2021",2021,3,"Chicken_340",308,340,"+9C",0.149854898452759,"Chicken_2021_5am_340","Chicken_308_2021","Chicken_2021_3","Ahya_308"
"Chicken","Chicken_2021",2021,3,"Chicken_861",309,861,"+9C",0.290659308433533,"Chicken_2021_5am_861","Chicken_309_2021","Chicken_2021_3","Ahya_309"
"Chicken","Chicken_2021",2021,3,"Chicken_863",311,863,"+9C",0.30064469575882,"Chicken_2021_5am_863","Chicken_311_2021","Chicken_2021_3","Ahya_311"
"Chicken","Chicken_2021",2021,3,"Chicken_864",312,864,"+9C",0.212282747030258,"Chicken_2021_5am_864","Chicken_312_2021","Chicken_2021_3","Ahya_312"
"Chicken","Chicken_2021",2021,3,"Chicken_1049",317,1049,"+9C",0.315112113952637,"Chicken_2021_5am_1049","Chicken_317_2021","Chicken_2021_3","Ahya_317"
"Chicken","Chicken_2021",2021,3,"Chicken_1050",318,1050,"+9C",0.280872523784637,"Chicken_2021_5am_1050","Chicken_318_2021","Chicken_2021_3","Ahya_318"
"Chicken","Chicken_2021",2021,3,"Chicken_1051",319,1051,"+9C",0.407730668783188,"Chicken_2021_5am_1051","Chicken_319_2021","Chicken_2021_3","Ahya_319"
"Chicken","Chicken_2021",2021,3,"Chicken_1052",320,1052,"+9C",0.124685071408749,"Chicken_2021_5am_1052","Chicken_320_2021","Chicken_2021_3","Ahya_320"
"Chicken","Chicken_2021",2021,3,"Chicken_437",313,437,"+9C",0.308646708726883,"Chicken_2021_5am_437","Chicken_313_2021","Chicken_2021_3","Ahya_313"
"Chicken","Chicken_2021",2021,3,"Chicken_438",314,438,"+9C",0.259625554084778,"Chicken_2021_5am_438","Chicken_314_2021","Chicken_2021_3","Ahya_314"
"Chicken","Chicken_2021",2021,3,"Chicken_439",315,439,"+9C",0.232788130640984,"Chicken_2021_5am_439","Chicken_315_2021","Chicken_2021_3","Ahya_315"
"Chicken","Chicken_2021",2021,3,"Chicken_357",321,357,"+9C",0.0967744886875153,"Chicken_2021_5am_357","Chicken_321_2021","Chicken_2021_3","Ahya_321"
"Chicken","Chicken_2021",2021,3,"Chicken_358",322,358,"+9C",0.319079399108887,"Chicken_2021_5am_358","Chicken_322_2021","Chicken_2021_3","Ahya_322"
"Chicken","Chicken_2021",2021,3,"Chicken_359",323,359,"+9C",0.233974054455757,"Chicken_2021_5am_359","Chicken_323_2021","Chicken_2021_3","Ahya_323"
"Chicken","Chicken_2021",2021,3,"Chicken_360",324,360,"+9C",0.126566186547279,"Chicken_2021_5am_360","Chicken_324_2021","Chicken_2021_3","Ahya_324"
"Chicken","Chicken_2021",2021,3,"Chicken_1037",301,1037,"+9C",0.227574646472931,"Chicken_2021_5am_1037","Chicken_301_2021","Chicken_2021_3","Ahya_301"
"Chicken","Chicken_2021",2021,3,"Chicken_1038",302,1038,"+9C",0.198854893445969,"Chicken_2021_5am_1038","Chicken_302_2021","Chicken_2021_3","Ahya_302"
"Chicken","Chicken_2021",2021,3,"Chicken_1039",303,1039,"+9C",0.221071571111679,"Chicken_2021_5am_1039","Chicken_303_2021","Chicken_2021_3","Ahya_303"
"Chicken","Chicken_2021",2021,3,"Chicken_1040",304,1040,"+9C",0.31325975060463,"Chicken_2021_5am_1040","Chicken_304_2021","Chicken_2021_3","Ahya_304"
"Chicken","Chicken_2021",2021,3,"Chicken_981",325,981,"+9C",0.424795091152191,"Chicken_2021_5am_981","Chicken_325_2021","Chicken_2021_3","Ahya_325"
"Chicken","Chicken_2021",2021,3,"Chicken_982",326,982,"+9C",0.316649705171585,"Chicken_2021_5am_982","Chicken_326_2021","Chicken_2021_3","Ahya_326"
"Chicken","Chicken_2021",2021,3,"Chicken_983",327,983,"+9C",0.207251280546188,"Chicken_2021_5am_983","Chicken_327_2021","Chicken_2021_3","Ahya_327"
"Chicken","Chicken_2021",2021,3,"Chicken_984",328,984,"+9C",0.290773332118988,"Chicken_2021_5am_984","Chicken_328_2021","Chicken_2021_3","Ahya_328"
"Chicken","Chicken_2021",2021,3,"Chicken_269",329,269,"+9C",0.55839741230011,"Chicken_2021_5am_269","Chicken_329_2021","Chicken_2021_3","Ahya_329"
"Chicken","Chicken_2021",2021,3,"Chicken_270",330,270,"+9C",0.292597770690918,"Chicken_2021_5am_270","Chicken_330_2021","Chicken_2021_3","Ahya_330"
"Chicken","Chicken_2021",2021,3,"Chicken_440",316,440,"+9C",0.207170933485031,"Chicken_2021_5am_440","Chicken_316_2021","Chicken_2021_3","Ahya_316"
"Chicken","Chicken_2021",2021,4,"Chicken_385",301,385,"+6C",0.661594033241272,"Chicken_2021_5am_385","Chicken_301_2021","Chicken_2021_4","Ahya_301"
"Chicken","Chicken_2021",2021,4,"Chicken_386",302,386,"+6C",0.62218052148819,"Chicken_2021_5am_386","Chicken_302_2021","Chicken_2021_4","Ahya_302"
"Chicken","Chicken_2021",2021,4,"Chicken_387",303,387,"+6C",0.635335564613342,"Chicken_2021_5am_387","Chicken_303_2021","Chicken_2021_4","Ahya_303"
"Chicken","Chicken_2021",2021,4,"Chicken_388",304,388,"+6C",0.573323369026184,"Chicken_2021_5am_388","Chicken_304_2021","Chicken_2021_4","Ahya_304"
"Chicken","Chicken_2021",2021,4,"Chicken_465",317,465,"+6C",0.571130692958832,"Chicken_2021_5am_465","Chicken_317_2021","Chicken_2021_4","Ahya_317"
"Chicken","Chicken_2021",2021,4,"Chicken_466",318,466,"+6C",0.546378195285797,"Chicken_2021_5am_466","Chicken_318_2021","Chicken_2021_4","Ahya_318"
"Chicken","Chicken_2021",2021,4,"Chicken_467",319,467,"+6C",0.667559504508972,"Chicken_2021_5am_467","Chicken_319_2021","Chicken_2021_4","Ahya_319"
"Chicken","Chicken_2021",2021,4,"Chicken_468",320,468,"+6C",0.558368384838104,"Chicken_2021_5am_468","Chicken_320_2021","Chicken_2021_4","Ahya_320"
"Chicken","Chicken_2021",2021,4,"Chicken_841",305,841,"+6C",0.533995747566223,"Chicken_2021_5am_841","Chicken_305_2021","Chicken_2021_4","Ahya_305"
"Chicken","Chicken_2021",2021,4,"Chicken_842",306,842,"+6C",0.409437775611877,"Chicken_2021_5am_842","Chicken_306_2021","Chicken_2021_4","Ahya_306"
"Chicken","Chicken_2021",2021,4,"Chicken_843",307,843,"+6C",0.493527054786682,"Chicken_2021_5am_843","Chicken_307_2021","Chicken_2021_4","Ahya_307"
"Chicken","Chicken_2021",2021,4,"Chicken_844",308,844,"+6C",0.531793594360352,"Chicken_2021_5am_844","Chicken_308_2021","Chicken_2021_4","Ahya_308"
"Chicken","Chicken_2021",2021,4,"Chicken_729",309,729,"+6C",0.539668440818787,"Chicken_2021_5am_729","Chicken_309_2021","Chicken_2021_4","Ahya_309"
"Chicken","Chicken_2021",2021,4,"Chicken_731",311,731,"+6C",0.496931612491608,"Chicken_2021_5am_731","Chicken_311_2021","Chicken_2021_4","Ahya_311"
"Chicken","Chicken_2021",2021,4,"Chicken_732",312,732,"+6C",0.626783072948456,"Chicken_2021_5am_732","Chicken_312_2021","Chicken_2021_4","Ahya_312"
"Chicken","Chicken_2021",2021,4,"Chicken_1117",325,1117,"+6C",0.669485569000244,"Chicken_2021_5am_1117","Chicken_325_2021","Chicken_2021_4","Ahya_325"
"Chicken","Chicken_2021",2021,4,"Chicken_1118",326,1118,"+6C",0.604065299034119,"Chicken_2021_5am_1118","Chicken_326_2021","Chicken_2021_4","Ahya_326"
"Chicken","Chicken_2021",2021,4,"Chicken_1119",327,1119,"+6C",0.542184293270111,"Chicken_2021_5am_1119","Chicken_327_2021","Chicken_2021_4","Ahya_327"
"Chicken","Chicken_2021",2021,4,"Chicken_1120",328,1120,"+6C",0.366055220365524,"Chicken_2021_5am_1120","Chicken_328_2021","Chicken_2021_4","Ahya_328"
"Chicken","Chicken_2021",2021,4,"Chicken_925",329,925,"+6C",0.544384121894836,"Chicken_2021_5am_925","Chicken_329_2021","Chicken_2021_4","Ahya_329"
"Chicken","Chicken_2021",2021,4,"Chicken_926",330,926,"+6C",0.679007470607758,"Chicken_2021_5am_926","Chicken_330_2021","Chicken_2021_4","Ahya_330"
"Chicken","Chicken_2021",2021,4,"Chicken_1",313,1,"+6C",0.631350517272949,"Chicken_2021_5am_1","Chicken_313_2021","Chicken_2021_4","Ahya_313"
"Chicken","Chicken_2021",2021,4,"Chicken_2",314,2,"+6C",0.542115986347198,"Chicken_2021_5am_2","Chicken_314_2021","Chicken_2021_4","Ahya_314"
"Chicken","Chicken_2021",2021,4,"Chicken_3",315,3,"+6C",0.395932823419571,"Chicken_2021_5am_3","Chicken_315_2021","Chicken_2021_4","Ahya_315"
"Chicken","Chicken_2021",2021,4,"Chicken_4",316,4,"+6C",0.618130147457123,"Chicken_2021_5am_4","Chicken_316_2021","Chicken_2021_4","Ahya_316"
"Chicken","Chicken_2021",2021,4,"Chicken_609",321,609,"+6C",0.644149601459503,"Chicken_2021_5am_609","Chicken_321_2021","Chicken_2021_4","Ahya_321"
"Chicken","Chicken_2021",2021,4,"Chicken_610",322,610,"+6C",0.689613103866577,"Chicken_2021_5am_610","Chicken_322_2021","Chicken_2021_4","Ahya_322"
"Chicken","Chicken_2021",2021,4,"Chicken_611",323,611,"+6C",0.49755197763443,"Chicken_2021_5am_611","Chicken_323_2021","Chicken_2021_4","Ahya_323"
"Chicken","Chicken_2021",2021,4,"Chicken_612",324,612,"+6C",0.570132255554199,"Chicken_2021_5am_612","Chicken_324_2021","Chicken_2021_4","Ahya_324"
"Chicken","Chicken_2021",2021,7,"Chicken_553",329,553,"MMM",0.489147961139679,"Chicken_2021_5am_553","Chicken_329_2021","Chicken_2021_7","Ahya_329"
"Chicken","Chicken_2021",2021,7,"Chicken_554",330,554,"MMM",0.570722341537476,"Chicken_2021_5am_554","Chicken_330_2021","Chicken_2021_7","Ahya_330"
"Chicken","Chicken_2021",2021,7,"Chicken_761",321,761,"MMM",0.649951457977295,"Chicken_2021_5am_761","Chicken_321_2021","Chicken_2021_7","Ahya_321"
"Chicken","Chicken_2021",2021,7,"Chicken_762",322,762,"MMM",0.655800580978394,"Chicken_2021_5am_762","Chicken_322_2021","Chicken_2021_7","Ahya_322"
"Chicken","Chicken_2021",2021,7,"Chicken_763",323,763,"MMM",0.579308152198792,"Chicken_2021_5am_763","Chicken_323_2021","Chicken_2021_7","Ahya_323"
"Chicken","Chicken_2021",2021,7,"Chicken_764",324,764,"MMM",0.588596999645233,"Chicken_2021_5am_764","Chicken_324_2021","Chicken_2021_7","Ahya_324"
"Chicken","Chicken_2021",2021,7,"Chicken_921",317,921,"MMM",0.66310977935791,"Chicken_2021_5am_921","Chicken_317_2021","Chicken_2021_7","Ahya_317"
"Chicken","Chicken_2021",2021,7,"Chicken_922",318,922,"MMM",0.654019474983215,"Chicken_2021_5am_922","Chicken_318_2021","Chicken_2021_7","Ahya_318"
"Chicken","Chicken_2021",2021,7,"Chicken_923",319,923,"MMM",0.614653825759888,"Chicken_2021_5am_923","Chicken_319_2021","Chicken_2021_7","Ahya_319"
"Chicken","Chicken_2021",2021,7,"Chicken_924",320,924,"MMM",0.56676059961319,"Chicken_2021_5am_924","Chicken_320_2021","Chicken_2021_7","Ahya_320"
"Chicken","Chicken_2021",2021,7,"Chicken_805",309,805,"MMM",0.610140681266785,"Chicken_2021_5am_805","Chicken_309_2021","Chicken_2021_7","Ahya_309"
"Chicken","Chicken_2021",2021,7,"Chicken_807",311,807,"MMM",0.572846233844757,"Chicken_2021_5am_807","Chicken_311_2021","Chicken_2021_7","Ahya_311"
"Chicken","Chicken_2021",2021,7,"Chicken_808",312,808,"MMM",0.463867336511612,"Chicken_2021_5am_808","Chicken_312_2021","Chicken_2021_7","Ahya_312"
"Chicken","Chicken_2021",2021,7,"Chicken_1017",305,1017,"MMM",0.547689497470856,"Chicken_2021_5am_1017","Chicken_305_2021","Chicken_2021_7","Ahya_305"
"Chicken","Chicken_2021",2021,7,"Chicken_1018",306,1018,"MMM",0.465074777603149,"Chicken_2021_5am_1018","Chicken_306_2021","Chicken_2021_7","Ahya_306"
"Chicken","Chicken_2021",2021,7,"Chicken_1019",307,1019,"MMM",0.480963438749313,"Chicken_2021_5am_1019","Chicken_307_2021","Chicken_2021_7","Ahya_307"
"Chicken","Chicken_2021",2021,7,"Chicken_1020",308,1020,"MMM",0.601232647895813,"Chicken_2021_5am_1020","Chicken_308_2021","Chicken_2021_7","Ahya_308"
"Chicken","Chicken_2021",2021,7,"Chicken_1081",313,1081,"MMM",0.708277344703674,"Chicken_2021_5am_1081","Chicken_313_2021","Chicken_2021_7","Ahya_313"
"Chicken","Chicken_2021",2021,7,"Chicken_1082",314,1082,"MMM",0.545517206192017,"Chicken_2021_5am_1082","Chicken_314_2021","Chicken_2021_7","Ahya_314"
"Chicken","Chicken_2021",2021,7,"Chicken_1083",315,1083,"MMM",0.408508956432343,"Chicken_2021_5am_1083","Chicken_315_2021","Chicken_2021_7","Ahya_315"
"Chicken","Chicken_2021",2021,7,"Chicken_1084",316,1084,"MMM",0.555751085281372,"Chicken_2021_5am_1084","Chicken_316_2021","Chicken_2021_7","Ahya_316"
"Chicken","Chicken_2021",2021,7,"Chicken_1133",325,1133,"MMM",0.684742391109467,"Chicken_2021_5am_1133","Chicken_325_2021","Chicken_2021_7","Ahya_325"
"Chicken","Chicken_2021",2021,7,"Chicken_1134",326,1134,"MMM",0.526296854019165,"Chicken_2021_5am_1134","Chicken_326_2021","Chicken_2021_7","Ahya_326"
"Chicken","Chicken_2021",2021,7,"Chicken_1135",327,1135,"MMM",0.587826430797577,"Chicken_2021_5am_1135","Chicken_327_2021","Chicken_2021_7","Ahya_327"
"Chicken","Chicken_2021",2021,7,"Chicken_1136",328,1136,"MMM",0.51172399520874,"Chicken_2021_5am_1136","Chicken_328_2021","Chicken_2021_7","Ahya_328"
"Chicken","Chicken_2021",2021,7,"Chicken_837",301,837,"MMM",0.660249173641205,"Chicken_2021_5am_837","Chicken_301_2021","Chicken_2021_7","Ahya_301"
"Chicken","Chicken_2021",2021,7,"Chicken_838",302,838,"MMM",0.60946786403656,"Chicken_2021_5am_838","Chicken_302_2021","Chicken_2021_7","Ahya_302"
"Chicken","Chicken_2021",2021,7,"Chicken_839",303,839,"MMM",0.746879696846008,"Chicken_2021_5am_839","Chicken_303_2021","Chicken_2021_7","Ahya_303"
"Chicken","Chicken_2021",2021,7,"Chicken_840",304,840,"MMM",0.674608469009399,"Chicken_2021_5am_840","Chicken_304_2021","Chicken_2021_7","Ahya_304"
"Chicken","Chicken_2021",2021,8,"Chicken_557",321,557,"+3C",0.632970571517944,"Chicken_2021_5am_557","Chicken_321_2021","Chicken_2021_8","Ahya_321"
"Chicken","Chicken_2021",2021,8,"Chicken_558",322,558,"+3C",0.645331680774689,"Chicken_2021_5am_558","Chicken_322_2021","Chicken_2021_8","Ahya_322"
"Chicken","Chicken_2021",2021,8,"Chicken_559",323,559,"+3C",0.550033390522003,"Chicken_2021_5am_559","Chicken_323_2021","Chicken_2021_8","Ahya_323"
"Chicken","Chicken_2021",2021,8,"Chicken_560",324,560,"+3C",0.586266756057739,"Chicken_2021_5am_560","Chicken_324_2021","Chicken_2021_8","Ahya_324"
"Chicken","Chicken_2021",2021,8,"Chicken_677",317,677,"+3C",0.585705697536469,"Chicken_2021_5am_677","Chicken_317_2021","Chicken_2021_8","Ahya_317"
"Chicken","Chicken_2021",2021,8,"Chicken_678",318,678,"+3C",0.685060918331146,"Chicken_2021_5am_678","Chicken_318_2021","Chicken_2021_8","Ahya_318"
"Chicken","Chicken_2021",2021,8,"Chicken_679",319,679,"+3C",0.52902626991272,"Chicken_2021_5am_679","Chicken_319_2021","Chicken_2021_8","Ahya_319"
"Chicken","Chicken_2021",2021,8,"Chicken_680",320,680,"+3C",0.610625445842743,"Chicken_2021_5am_680","Chicken_320_2021","Chicken_2021_8","Ahya_320"
"Chicken","Chicken_2021",2021,8,"Chicken_885",313,885,"+3C",0.496772766113281,"Chicken_2021_5am_885","Chicken_313_2021","Chicken_2021_8","Ahya_313"
"Chicken","Chicken_2021",2021,8,"Chicken_886",314,886,"+3C",0.536286294460297,"Chicken_2021_5am_886","Chicken_314_2021","Chicken_2021_8","Ahya_314"
"Chicken","Chicken_2021",2021,8,"Chicken_887",315,887,"+3C",0.40128168463707,"Chicken_2021_5am_887","Chicken_315_2021","Chicken_2021_8","Ahya_315"
