"Site.name","Variable","Metric","Value","Depth","Source","Spat_res","Time_res","Period","Multi_level","Depth.adjusted"
"No Name","TOTAL_NITROGEN","TOTAL_NITROGEN_HM",56.68875,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.15
"No Name","TOTAL_NITROGEN","TOTAL_NITROGEN_HM",56.65229,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.85
"No Name","alk","alk_HM",2253.066,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.4
"No Name","alk","alk_HM",2253.171,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.45
"No Name","alk","alk_HM",2253.239,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.2
"No Name","alk","alk_HM",2253.281,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.65
"No Name","alk","alk_HM",2253.3,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.15
"No Name","alk","alk_HM",2253.309,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.85
"North Direction","Chl_a","Chl_a_HM",0.4674445,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.32
"North Direction","Chl_a","Chl_a_HM",0.4537483,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.37
"North Direction","Chl_a","Chl_a_HM",0.4439102,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.12
"North Direction","Chl_a","Chl_a_HM",0.4377527,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.57
"North Direction","Chl_a","Chl_a_HM",0.4349544,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.07
"North Direction","Chl_a","Chl_a_HM",0.4329908,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.93
"North Direction","Kd_490","Kd_490_HM",0.07587036,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.32
"North Direction","Kd_490","Kd_490_HM",0.0752164,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.37
"North Direction","Kd_490","Kd_490_HM",0.07674756,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.12
"North Direction","Kd_490","Kd_490_HM",0.08115559,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.57
"North Direction","Kd_490","Kd_490_HM",0.07945232,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.07
"North Direction","Kd_490","Kd_490_HM",0.07810293,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.93
"North Direction","NO3","NO3_HM",0.6895041,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.32
"North Direction","NO3","NO3_HM",0.6764987,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.37
"North Direction","NO3","NO3_HM",0.6696089,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.12
"North Direction","NO3","NO3_HM",0.6675465,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.57
"North Direction","NO3","NO3_HM",0.6683263,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.07
"North Direction","NO3","NO3_HM",0.6694634,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.93
"North Direction","Oxygen","Oxygen_HM",6898.675,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.32
"North Direction","Oxygen","Oxygen_HM",6896.368,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.37
"North Direction","Oxygen","Oxygen_HM",6894.983,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.12
"North Direction","Oxygen","Oxygen_HM",6893.851,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.57
"North Direction","Oxygen","Oxygen_HM",6892.868,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.07
"North Direction","Oxygen","Oxygen_HM",6884.936,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.93
"North Direction","PH","PH_HM",8.093733,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.32
"North Direction","PH","PH_HM",8.094079,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.37
"North Direction","PH","PH_HM",8.093996,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.12
"North Direction","PH","PH_HM",8.093505,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.57
"North Direction","PH","PH_HM",8.093082,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.07
"North Direction","PH","PH_HM",8.092728,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.93
"North Direction","PIP","PIP_HM",0.001990018,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.32
"North Direction","PIP","PIP_HM",0.001926743,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.37
"North Direction","PIP","PIP_HM",0.001843468,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.12
"North Direction","PIP","PIP_HM",0.001746078,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.57
"North Direction","PIP","PIP_HM",0.001667743,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.07
"North Direction","PIP","PIP_HM",0.001602208,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.93
"North Direction","Secchi","Secchi_HM",26.35409,NA,"eReefs_GBR4_BGC","4km","daily","2010-2019","No",NA
"North Direction","TOTAL_NITROGEN","TOTAL_NITROGEN_HM",61.62171,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.32
"North Direction","TOTAL_NITROGEN","TOTAL_NITROGEN_HM",61.42275,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.37
"North Direction","TOTAL_NITROGEN","TOTAL_NITROGEN_HM",61.29936,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.12
"North Direction","TOTAL_NITROGEN","TOTAL_NITROGEN_HM",61.21396,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.57
"North Direction","TOTAL_NITROGEN","TOTAL_NITROGEN_HM",61.16056,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.07
"North Direction","TOTAL_NITROGEN","TOTAL_NITROGEN_HM",61.12325,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.93
"North Direction","alk","alk_HM",2246.666,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.32
"North Direction","alk","alk_HM",2247.022,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.37
"North Direction","alk","alk_HM",2247.261,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.12
"North Direction","alk","alk_HM",2247.403,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.57
"North Direction","alk","alk_HM",2247.469,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.07
"North Direction","alk","alk_HM",2247.5,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.93
"Pelorus East","Chl_a","Chl_a_HM",0.3793964,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",10.83
"Pelorus East","Chl_a","Chl_a_HM",0.3658517,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",6.88
"Pelorus East","Chl_a","Chl_a_HM",0.3476958,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",3.63
"Pelorus East","Chl_a","Chl_a_HM",0.3338756,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.08
"Pelorus East","Chl_a","Chl_a_HM",0.3287559,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.42
"Pelorus East","Chl_a","Chl_a_HM",0.3264016,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-1.42
"Pelorus East","Kd_490","Kd_490_HM",0.1206991,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",10.83
"Pelorus East","Kd_490","Kd_490_HM",0.1198784,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",6.88
"Pelorus East","Kd_490","Kd_490_HM",0.1188785,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",3.63
"Pelorus East","Kd_490","Kd_490_HM",0.1179903,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.08
"Pelorus East","Kd_490","Kd_490_HM",0.1178315,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.42
"Pelorus East","Kd_490","Kd_490_HM",0.1181486,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-1.42
"Pelorus East","NO3","NO3_HM",2.98378,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",10.83
"Pelorus East","NO3","NO3_HM",2.995026,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",6.88
"Pelorus East","NO3","NO3_HM",3.319752,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",3.63
"Pelorus East","NO3","NO3_HM",3.923404,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.08
"Pelorus East","NO3","NO3_HM",4.517087,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.42
"Pelorus East","NO3","NO3_HM",4.820468,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-1.42
"Pelorus East","Oxygen","Oxygen_HM",7065.098,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",10.83
"Pelorus East","Oxygen","Oxygen_HM",7054.605,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",6.88
"Pelorus East","Oxygen","Oxygen_HM",7049.066,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",3.63
"Pelorus East","Oxygen","Oxygen_HM",7045.21,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.08
"Pelorus East","Oxygen","Oxygen_HM",7042.162,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.42
"Pelorus East","Oxygen","Oxygen_HM",7036.59,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-1.42
"Pelorus East","PH","PH_HM",8.075186,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",10.83
"Pelorus East","PH","PH_HM",8.075489,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",6.88
"Pelorus East","PH","PH_HM",8.075388,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",3.63
"Pelorus East","PH","PH_HM",8.074785,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.08
"Pelorus East","PH","PH_HM",8.074401,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.42
"Pelorus East","PH","PH_HM",8.074449,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-1.42
"Pelorus East","PIP","PIP_HM",0.02049469,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",10.83
"Pelorus East","PIP","PIP_HM",0.01789334,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",6.88
"Pelorus East","PIP","PIP_HM",0.01630769,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",3.63
"Pelorus East","PIP","PIP_HM",0.01483298,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.08
"Pelorus East","PIP","PIP_HM",0.01378279,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.42
"Pelorus East","PIP","PIP_HM",0.01308616,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-1.42
"Pelorus East","Secchi","Secchi_HM",20.72567,NA,"eReefs_GBR4_BGC","4km","daily","2010-2019","No",NA
"Pelorus East","TOTAL_NITROGEN","TOTAL_NITROGEN_HM",103.5369,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",10.83
"Pelorus East","TOTAL_NITROGEN","TOTAL_NITROGEN_HM",103.3958,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",6.88
"Pelorus East","TOTAL_NITROGEN","TOTAL_NITROGEN_HM",103.3048,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",3.63
"Pelorus East","TOTAL_NITROGEN","TOTAL_NITROGEN_HM",103.2422,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.08
"Pelorus East","TOTAL_NITROGEN","TOTAL_NITROGEN_HM",103.2147,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.42
"Pelorus East","TOTAL_NITROGEN","TOTAL_NITROGEN_HM",103.1975,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-1.42
"Pelorus East","alk","alk_HM",2237.658,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",10.83
"Pelorus East","alk","alk_HM",2236.57,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",6.88
"Pelorus East","alk","alk_HM",2235.485,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",3.63
"Pelorus East","alk","alk_HM",2234.436,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.08
"Pelorus East","alk","alk_HM",2233.635,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.42
"Pelorus East","alk","alk_HM",2233.095,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-1.42
"St Crispin","Chl_a","Chl_a_HM",0.3773286,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.35
"St Crispin","Chl_a","Chl_a_HM",0.3564053,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.4
"St Crispin","Chl_a","Chl_a_HM",0.3482814,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.15
"St Crispin","Chl_a","Chl_a_HM",0.3420609,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.6
"St Crispin","Chl_a","Chl_a_HM",0.3392522,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.1
"St Crispin","Chl_a","Chl_a_HM",0.3373095,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.9
"St Crispin","Kd_490","Kd_490_HM",0.06093431,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.35
"St Crispin","Kd_490","Kd_490_HM",0.0600106,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.4
"St Crispin","Kd_490","Kd_490_HM",0.05904927,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.15
"St Crispin","Kd_490","Kd_490_HM",0.05798479,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.6
"St Crispin","Kd_490","Kd_490_HM",0.05719519,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.1
"St Crispin","Kd_490","Kd_490_HM",0.05657987,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.9
"St Crispin","NO3","NO3_HM",1.185421,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.35
"St Crispin","NO3","NO3_HM",1.164996,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.4
"St Crispin","NO3","NO3_HM",1.152251,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.15
"St Crispin","NO3","NO3_HM",1.146051,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.6
"St Crispin","NO3","NO3_HM",1.145928,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.1
"St Crispin","NO3","NO3_HM",1.147532,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.9
"St Crispin","Oxygen","Oxygen_HM",6881.685,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.35
"St Crispin","Oxygen","Oxygen_HM",6876.193,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.4
"St Crispin","Oxygen","Oxygen_HM",6872.917,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.15
"St Crispin","Oxygen","Oxygen_HM",6871.015,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.6
"St Crispin","Oxygen","Oxygen_HM",6869.715,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.1
"St Crispin","Oxygen","Oxygen_HM",6864.204,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.9
"St Crispin","PH","PH_HM",8.097669,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.35
"St Crispin","PH","PH_HM",8.097638,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.4
"St Crispin","PH","PH_HM",8.097505,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.15
"St Crispin","PH","PH_HM",8.097139,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.6
"St Crispin","PH","PH_HM",8.096692,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.1
"St Crispin","PH","PH_HM",8.096436,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.9
"St Crispin","PIP","PIP_HM",0.001269005,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.35
"St Crispin","PIP","PIP_HM",0.001224543,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.4
"St Crispin","PIP","PIP_HM",0.001162673,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.15
"St Crispin","PIP","PIP_HM",0.001081214,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.6
"St Crispin","PIP","PIP_HM",0.001011619,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.1
"St Crispin","PIP","PIP_HM",0.0009625228,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.9
"St Crispin","Secchi","Secchi_HM",26.40321,NA,"eReefs_GBR4_BGC","4km","daily","2010-2019","No",NA
"St Crispin","TOTAL_NITROGEN","TOTAL_NITROGEN_HM",57.85213,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.35
"St Crispin","TOTAL_NITROGEN","TOTAL_NITROGEN_HM",57.70544,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.4
"St Crispin","TOTAL_NITROGEN","TOTAL_NITROGEN_HM",57.63419,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.15
"St Crispin","TOTAL_NITROGEN","TOTAL_NITROGEN_HM",57.57667,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.6
"St Crispin","TOTAL_NITROGEN","TOTAL_NITROGEN_HM",57.54091,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.1
"St Crispin","TOTAL_NITROGEN","TOTAL_NITROGEN_HM",57.51517,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.9
"St Crispin","alk","alk_HM",2252.101,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.35
"St Crispin","alk","alk_HM",2252.102,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.4
"St Crispin","alk","alk_HM",2252.112,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.15
"St Crispin","alk","alk_HM",2252.127,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.6
"St Crispin","alk","alk_HM",2252.134,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.1
"St Crispin","alk","alk_HM",2252.136,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.9
"Sykes","Chl_a","Chl_a_HM",1.0014,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.23
"Sykes","Chl_a","Chl_a_HM",0.9919596,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.28
"Sykes","Chl_a","Chl_a_HM",0.9840128,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.03
"Sykes","Chl_a","Chl_a_HM",0.9780768,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.48
"Sykes","Chl_a","Chl_a_HM",0.9742305,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.02
"Sykes","Chl_a","Chl_a_HM",0.970855,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-1.02
"Sykes","Kd_490","Kd_490_HM",0.0835713,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.23
"Sykes","Kd_490","Kd_490_HM",0.08337058,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.28
"Sykes","Kd_490","Kd_490_HM",0.08324377,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.03
"Sykes","Kd_490","Kd_490_HM",0.08313182,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.48
"Sykes","Kd_490","Kd_490_HM",0.08302341,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.02
"Sykes","Kd_490","Kd_490_HM",0.08290877,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-1.02
"Sykes","NO3","NO3_HM",2.537115,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.23
"Sykes","NO3","NO3_HM",2.535774,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.28
"Sykes","NO3","NO3_HM",2.517115,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.03
"Sykes","NO3","NO3_HM",2.502849,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.48
"Sykes","NO3","NO3_HM",2.49674,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.02
"Sykes","NO3","NO3_HM",2.493422,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-1.02
"Sykes","Oxygen","Oxygen_HM",7137.289,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.23
"Sykes","Oxygen","Oxygen_HM",7128.388,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.28
"Sykes","Oxygen","Oxygen_HM",7130.212,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.03
"Sykes","Oxygen","Oxygen_HM",7131.723,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.48
"Sykes","Oxygen","Oxygen_HM",7131.796,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.02
"Sykes","Oxygen","Oxygen_HM",7129.205,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-1.02
"Sykes","PH","PH_HM",8.13836,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.23
"Sykes","PH","PH_HM",8.138652,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.28
"Sykes","PH","PH_HM",8.138748,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.03
"Sykes","PH","PH_HM",8.138822,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.48
"Sykes","PH","PH_HM",8.138893,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.02
"Sykes","PH","PH_HM",8.139124,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-1.02
"Sykes","PIP","PIP_HM",0.002396976,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.23
"Sykes","PIP","PIP_HM",0.002313574,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.28
"Sykes","PIP","PIP_HM",0.002266201,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.03
"Sykes","PIP","PIP_HM",0.002264971,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.48
"Sykes","PIP","PIP_HM",0.002229609,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.02
"Sykes","PIP","PIP_HM",0.002180715,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-1.02
"Sykes","Secchi","Secchi_HM",14.18288,NA,"eReefs_GBR4_BGC","4km","daily","2010-2019","No",NA
"Sykes","TOTAL_NITROGEN","TOTAL_NITROGEN_HM",108.081,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.23
"Sykes","TOTAL_NITROGEN","TOTAL_NITROGEN_HM",107.8415,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.28
"Sykes","TOTAL_NITROGEN","TOTAL_NITROGEN_HM",107.693,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.03
"Sykes","TOTAL_NITROGEN","TOTAL_NITROGEN_HM",107.5746,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.48
"Sykes","TOTAL_NITROGEN","TOTAL_NITROGEN_HM",107.4597,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.02
"Sykes","TOTAL_NITROGEN","TOTAL_NITROGEN_HM",107.2914,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-1.02
"Sykes","alk","alk_HM",2250.711,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.23
"Sykes","alk","alk_HM",2251.686,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.28
"Sykes","alk","alk_HM",2251.709,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.03
"Sykes","alk","alk_HM",2251.721,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.48
"Sykes","alk","alk_HM",2251.728,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.02
"Sykes","alk","alk_HM",2251.732,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-1.02
"21-550","eta","eta_HM",0.03854864,NA,"eReefs_GBR4_BGC","1km","daily","2010-2019","No",NA
"21-550","salt","salt_HM",35.51554,-13,"eReefs_GBR4_BGC","1km","daily","2010-2019","Yes",11.77
"21-550","salt","salt_HM",35.51546,-9,"eReefs_GBR4_BGC","1km","daily","2010-2019","Yes",7.77
"21-550","salt","salt_HM",35.51548,-5.35,"eReefs_GBR4_BGC","1km","daily","2010-2019","Yes",4.12
"21-550","salt","salt_HM",35.5155,-2.35,"eReefs_GBR4_BGC","1km","daily","2010-2019","Yes",1.12
"21-550","salt","salt_HM",35.51546,-0.5,"eReefs_GBR4_BGC","1km","daily","2010-2019","Yes",-0.73
"21-550","u","u_HM",-0.008054832,-13,"eReefs_GBR4_BGC","1km","daily","2010-2019","Yes",11.77
"21-550","u","u_HM",-0.006517997,-9,"eReefs_GBR4_BGC","1km","daily","2010-2019","Yes",7.77
